source,within_suff_median,cross_suff_median_mean,cross_over_within_suff,within_delta_median,cross_delta_median_mean,cross_over_within_delta
cluster_0,0.7954545454545454,0.8139797789754916,1.023288864997761,0.7636363636363637,0.7024945480500085,0.919933336732154
cluster_6,0.9375,0.9073963189264297,0.9678894068548584,0.7681159420289856,0.7821786674333296,1.0183080764698065
cluster_12,0.8040313549832027,0.7550212551850316,0.9390445416159238,0.7156862745098038,0.6520719127499137,0.9111141794587837
cluster_8,0.9696969696969697,0.9020301573102683,0.9302185997262141,0.8400000000000001,0.8406999075924375,1.0008332233243302
cluster_2,0.7924528301886793,0.9315708472283166,1.1755536881690662,0.7192982456140351,0.8428939017743865,1.1718281073448789
cluster_10,0.7851092896174863,0.9327947706568488,1.1881081818702164,0.7416839916839917,0.8697849157191267,1.1727163124341975
cluster_1,0.8768942770547334,0.8423854976798119,0.9606465907260475,0.7389244558258643,0.7680727079592353,1.039446863483214
