q_index,source,source_build_mode,source_cluster_id,source_cluster_size,target,source_nodes,suff_ratio,nec_ratio,random_suff_mean,delta_vs_random,gap
1,cluster_2,compact_support,2,12,cluster_0,4,0.8157894736842105,1.2894736842105263,-0.21052631578947367,1.026315789473684,4.75
1,cluster_2,compact_support,2,12,all_valid,4,0.8157894736842105,1.2894736842105263,-0.21052631578947367,1.026315789473684,4.75
1,cluster_10,compact_support,10,11,cluster_0,4,0.8157894736842105,1.2894736842105263,-0.3157894736842105,1.131578947368421,4.75
1,cluster_10,compact_support,10,11,all_valid,4,0.8157894736842105,1.2894736842105263,-0.3157894736842105,1.131578947368421,4.75
1,cluster_0,compact_support,0,10,cluster_0,4,0.8157894736842105,1.2894736842105263,-0.18421052631578946,1.0,4.75
1,cluster_0,compact_support,0,10,all_valid,4,0.8157894736842105,1.2894736842105263,-0.18421052631578946,1.0,4.75
1,cluster_1,compact_support,1,8,cluster_0,4,0.8157894736842105,1.2894736842105263,0.10526315789473684,0.7105263157894737,4.75
1,cluster_1,compact_support,1,8,all_valid,4,0.8157894736842105,1.2894736842105263,0.10526315789473684,0.7105263157894737,4.75
1,global_core,global_aggregate,,10,cluster_0,10,0.7894736842105263,1.1578947368421053,0.0,0.7894736842105263,4.75
1,global_core,global_aggregate,,10,all_valid,10,0.7894736842105263,1.1578947368421053,0.0,0.7894736842105263,4.75
2,cluster_2,compact_support,2,12,cluster_1,4,0.7966101694915254,0.8813559322033898,-0.1694915254237288,0.9661016949152542,7.375
2,cluster_2,compact_support,2,12,all_valid,4,0.7966101694915254,0.8813559322033898,-0.1694915254237288,0.9661016949152542,7.375
2,cluster_10,compact_support,10,11,cluster_1,4,0.7966101694915254,0.8813559322033898,-0.23728813559322035,1.0338983050847457,7.375
2,cluster_10,compact_support,10,11,all_valid,4,0.7966101694915254,0.8813559322033898,-0.23728813559322035,1.0338983050847457,7.375
2,cluster_0,compact_support,0,10,cluster_1,4,0.7966101694915254,0.8813559322033898,-0.15254237288135594,0.9491525423728814,7.375
2,cluster_0,compact_support,0,10,all_valid,4,0.7966101694915254,0.8813559322033898,-0.15254237288135594,0.9491525423728814,7.375
2,cluster_1,compact_support,1,8,cluster_1,4,0.7966101694915254,0.8813559322033898,0.2711864406779661,0.5254237288135593,7.375
2,cluster_1,compact_support,1,8,all_valid,4,0.7966101694915254,0.8813559322033898,0.2711864406779661,0.5254237288135593,7.375
2,global_core,global_aggregate,,10,cluster_1,10,0.8135593220338984,1.0847457627118644,0.3220338983050847,0.49152542372881364,7.375
2,global_core,global_aggregate,,10,all_valid,10,0.8135593220338984,1.0847457627118644,0.3220338983050847,0.49152542372881364,7.375
3,cluster_2,compact_support,2,12,cluster_2,4,0.8484848484848485,0.8181818181818182,0.13636363636363635,0.7121212121212122,8.25
3,cluster_2,compact_support,2,12,all_valid,4,0.8484848484848485,0.8181818181818182,0.13636363636363635,0.7121212121212122,8.25
3,cluster_10,compact_support,10,11,cluster_2,4,0.8484848484848485,0.8181818181818182,0.30303030303030304,0.5454545454545454,8.25
3,cluster_10,compact_support,10,11,all_valid,4,0.8484848484848485,0.8181818181818182,0.30303030303030304,0.5454545454545454,8.25
3,cluster_0,compact_support,0,10,cluster_2,4,0.8484848484848485,0.8181818181818182,-0.21212121212121213,1.0606060606060606,8.25
3,cluster_0,compact_support,0,10,all_valid,4,0.8484848484848485,0.8181818181818182,-0.21212121212121213,1.0606060606060606,8.25
3,cluster_1,compact_support,1,8,cluster_2,4,0.8484848484848485,0.8181818181818182,0.045454545454545456,0.8030303030303031,8.25
3,cluster_1,compact_support,1,8,all_valid,4,0.8484848484848485,0.8181818181818182,0.045454545454545456,0.8030303030303031,8.25
3,global_core,global_aggregate,,10,cluster_2,10,0.8181818181818182,0.8333333333333334,0.48484848484848486,0.33333333333333337,8.25
3,global_core,global_aggregate,,10,all_valid,10,0.8181818181818182,0.8333333333333334,0.48484848484848486,0.33333333333333337,8.25
4,cluster_2,compact_support,2,12,cluster_2,4,0.6923076923076923,0.9038461538461539,0.07692307692307693,0.6153846153846154,6.5
4,cluster_2,compact_support,2,12,all_valid,4,0.6923076923076923,0.9038461538461539,0.07692307692307693,0.6153846153846154,6.5
4,cluster_10,compact_support,10,11,cluster_2,4,0.6923076923076923,0.9038461538461539,0.057692307692307696,0.6346153846153846,6.5
4,cluster_10,compact_support,10,11,all_valid,4,0.6923076923076923,0.9038461538461539,0.057692307692307696,0.6346153846153846,6.5
4,cluster_0,compact_support,0,10,cluster_2,4,0.6923076923076923,0.9038461538461539,-0.25,0.9423076923076923,6.5
4,cluster_0,compact_support,0,10,all_valid,4,0.6923076923076923,0.9038461538461539,-0.25,0.9423076923076923,6.5
4,cluster_1,compact_support,1,8,cluster_2,4,0.6923076923076923,0.9038461538461539,0.019230769230769232,0.673076923076923,6.5
4,cluster_1,compact_support,1,8,all_valid,4,0.6923076923076923,0.9038461538461539,0.019230769230769232,0.673076923076923,6.5
4,global_core,global_aggregate,,10,cluster_2,10,0.6923076923076923,0.9807692307692307,0.4230769230769231,0.2692307692307692,6.5
4,global_core,global_aggregate,,10,all_valid,10,0.6923076923076923,0.9807692307692307,0.4230769230769231,0.2692307692307692,6.5
5,cluster_2,compact_support,2,12,all_valid,4,0.8309859154929577,0.7887323943661971,0.09859154929577464,0.7323943661971831,8.875
5,cluster_10,compact_support,10,11,all_valid,4,0.8309859154929577,0.7887323943661971,-0.18309859154929578,1.0140845070422535,8.875
5,cluster_0,compact_support,0,10,all_valid,4,0.8309859154929577,0.7887323943661971,-0.028169014084507043,0.8591549295774648,8.875
5,cluster_1,compact_support,1,8,all_valid,4,0.8309859154929577,0.7887323943661971,0.4225352112676056,0.4084507042253521,8.875
5,global_core,global_aggregate,,10,all_valid,10,0.9295774647887324,1.1267605633802817,-0.09859154929577464,1.028169014084507,8.875
6,cluster_2,compact_support,2,12,cluster_2,4,0.8378378378378378,0.8918918918918919,0.08108108108108109,0.7567567567567568,4.625
6,cluster_2,compact_support,2,12,all_valid,4,0.8378378378378378,0.8918918918918919,0.08108108108108109,0.7567567567567568,4.625
6,cluster_10,compact_support,10,11,cluster_2,4,0.8378378378378378,0.8918918918918919,0.2702702702702703,0.5675675675675675,4.625
6,cluster_10,compact_support,10,11,all_valid,4,0.8378378378378378,0.8918918918918919,0.2702702702702703,0.5675675675675675,4.625
6,cluster_0,compact_support,0,10,cluster_2,4,0.8378378378378378,0.8918918918918919,0.21621621621621623,0.6216216216216216,4.625
6,cluster_0,compact_support,0,10,all_valid,4,0.8378378378378378,0.8918918918918919,0.21621621621621623,0.6216216216216216,4.625
6,cluster_1,compact_support,1,8,cluster_2,4,0.8378378378378378,0.8918918918918919,0.02702702702702703,0.8108108108108107,4.625
6,cluster_1,compact_support,1,8,all_valid,4,0.8378378378378378,0.8918918918918919,0.02702702702702703,0.8108108108108107,4.625
6,global_core,global_aggregate,,10,cluster_2,10,0.8108108108108109,0.8108108108108109,0.5675675675675675,0.2432432432432433,4.625
6,global_core,global_aggregate,,10,all_valid,10,0.8108108108108109,0.8108108108108109,0.5675675675675675,0.2432432432432433,4.625
7,cluster_2,compact_support,2,12,cluster_1,4,0.74,0.64,-0.16,0.9,6.25
7,cluster_2,compact_support,2,12,all_valid,4,0.74,0.64,-0.16,0.9,6.25
7,cluster_10,compact_support,10,11,cluster_1,4,0.74,0.64,-0.06,0.8,6.25
7,cluster_10,compact_support,10,11,all_valid,4,0.74,0.64,-0.06,0.8,6.25
7,cluster_0,compact_support,0,10,cluster_1,4,0.74,0.64,0.14,0.6,6.25
7,cluster_0,compact_support,0,10,all_valid,4,0.74,0.64,0.14,0.6,6.25
7,cluster_1,compact_support,1,8,cluster_1,4,0.74,0.64,0.04,0.7,6.25
7,cluster_1,compact_support,1,8,all_valid,4,0.74,0.64,0.04,0.7,6.25
7,global_core,global_aggregate,,10,cluster_1,10,0.88,0.9,0.6,0.28,6.25
7,global_core,global_aggregate,,10,all_valid,10,0.88,0.9,0.6,0.28,6.25
8,cluster_2,compact_support,2,12,all_valid,4,1.0972222222222223,0.75,0.2222222222222222,0.8750000000000001,9.0
8,cluster_10,compact_support,10,11,all_valid,4,1.0972222222222223,0.75,0.2638888888888889,0.8333333333333335,9.0
8,cluster_0,compact_support,0,10,all_valid,4,1.0972222222222223,0.75,-0.013888888888888888,1.1111111111111112,9.0
8,cluster_1,compact_support,1,8,all_valid,4,1.0972222222222223,0.75,0.013888888888888888,1.0833333333333335,9.0
8,global_core,global_aggregate,,10,all_valid,10,1.2083333333333333,0.9305555555555556,0.2916666666666667,0.9166666666666665,9.0
9,cluster_2,compact_support,2,12,cluster_1,4,0.8181818181818182,0.7045454545454546,0.22727272727272727,0.5909090909090909,5.5
9,cluster_2,compact_support,2,12,all_valid,4,0.8181818181818182,0.7045454545454546,0.22727272727272727,0.5909090909090909,5.5
9,cluster_10,compact_support,10,11,cluster_1,4,0.8181818181818182,0.7045454545454546,-0.11363636363636363,0.9318181818181819,5.5
9,cluster_10,compact_support,10,11,all_valid,4,0.8181818181818182,0.7045454545454546,-0.11363636363636363,0.9318181818181819,5.5
9,cluster_0,compact_support,0,10,cluster_1,4,0.8181818181818182,0.7045454545454546,0.022727272727272728,0.7954545454545455,5.5
9,cluster_0,compact_support,0,10,all_valid,4,0.8181818181818182,0.7045454545454546,0.022727272727272728,0.7954545454545455,5.5
9,cluster_1,compact_support,1,8,cluster_1,4,0.8181818181818182,0.7045454545454546,0.11363636363636363,0.7045454545454546,5.5
9,cluster_1,compact_support,1,8,all_valid,4,0.8181818181818182,0.7045454545454546,0.11363636363636363,0.7045454545454546,5.5
9,global_core,global_aggregate,,10,cluster_1,10,0.9090909090909091,1.0227272727272727,0.22727272727272727,0.6818181818181818,5.5
9,global_core,global_aggregate,,10,all_valid,10,0.9090909090909091,1.0227272727272727,0.22727272727272727,0.6818181818181818,5.5
10,cluster_2,compact_support,2,12,all_valid,4,0.9166666666666666,0.75,0.5208333333333334,0.39583333333333326,6.0
10,cluster_10,compact_support,10,11,all_valid,4,0.9166666666666666,0.75,0.14583333333333334,0.7708333333333333,6.0
10,cluster_0,compact_support,0,10,all_valid,4,0.9166666666666666,0.75,0.3125,0.6041666666666666,6.0
10,cluster_1,compact_support,1,8,all_valid,4,0.9166666666666666,0.75,0.375,0.5416666666666666,6.0
10,global_core,global_aggregate,,10,all_valid,10,0.9375,0.7291666666666666,0.16666666666666666,0.7708333333333334,6.0
11,cluster_2,compact_support,2,12,cluster_1,4,0.7692307692307693,0.7692307692307693,0.16923076923076924,0.6000000000000001,8.125
11,cluster_2,compact_support,2,12,all_valid,4,0.7692307692307693,0.7692307692307693,0.16923076923076924,0.6000000000000001,8.125
11,cluster_10,compact_support,10,11,cluster_1,4,0.7692307692307693,0.7692307692307693,0.4,0.36923076923076925,8.125
11,cluster_10,compact_support,10,11,all_valid,4,0.7692307692307693,0.7692307692307693,0.4,0.36923076923076925,8.125
11,cluster_0,compact_support,0,10,cluster_1,4,0.7692307692307693,0.7692307692307693,0.2153846153846154,0.5538461538461539,8.125
11,cluster_0,compact_support,0,10,all_valid,4,0.7692307692307693,0.7692307692307693,0.2153846153846154,0.5538461538461539,8.125
11,cluster_1,compact_support,1,8,cluster_1,4,0.7692307692307693,0.7692307692307693,0.4,0.36923076923076925,8.125
11,cluster_1,compact_support,1,8,all_valid,4,0.7692307692307693,0.7692307692307693,0.4,0.36923076923076925,8.125
11,global_core,global_aggregate,,10,cluster_1,10,0.8307692307692308,0.8923076923076924,-0.15384615384615385,0.9846153846153847,8.125
11,global_core,global_aggregate,,10,all_valid,10,0.8307692307692308,0.8923076923076924,-0.15384615384615385,0.9846153846153847,8.125
13,cluster_2,compact_support,2,12,all_valid,4,0.8292682926829268,0.6585365853658537,0.0,0.8292682926829268,5.125
13,cluster_10,compact_support,10,11,all_valid,4,0.8292682926829268,0.6585365853658537,0.0,0.8292682926829268,5.125
13,cluster_0,compact_support,0,10,all_valid,4,0.8292682926829268,0.6585365853658537,0.34146341463414637,0.4878048780487804,5.125
