source,target,support_weighted,support_unweighted
L16H13,L20H5,0.028441627317999995,0.024390243902439025
L10H2,L21H12,0.028433383460335224,0.024390243902439025
MLP4,MLP6,0.028285880743969507,0.024390243902439025
MLP8,L10H6,0.028181121396447465,0.024390243902439025
L11H1,L21H1,0.02793044369073841,0.024390243902439025
L19H8,MLP20,0.027860120312764348,0.024390243902439025
Input Embed,L0H0,0.027673569011112897,0.024390243902439025
L10H2,L11H1,0.027578126482909016,0.024390243902439025
MLP4,L20H5,0.027221166807569176,0.024390243902439025
MLP7,L11H1,0.026330620432225626,0.024390243902439025
L10H2,MLP20,0.026228985158017647,0.024390243902439025
MLP16,MLP20,0.02599619709751773,0.024390243902439025
MLP8,L16H13,0.02556656655827627,0.024390243902439025
L16H13,L17H2,0.023146643508797866,0.018292682926829267
MLP11,L16H13,0.023146643508797866,0.018292682926829267
L23H6,MLP25,0.023022199188858092,0.018292682926829267
Input Embed,L0H3,0.022954960367240634,0.018292682926829267
L6H0,L11H9,0.022878297277496525,0.018292682926829267
L11H1,MLP15,0.02286607813293365,0.018292682926829267
MLP15,L17H2,0.022857580617173055,0.018292682926829267
L6H0,L8H14,0.022828475976482177,0.018292682926829267
L8H14,MLP13,0.02279441977372388,0.018292682926829267
MLP11,MLP15,0.022787780818738983,0.018292682926829267
L12H5,MLP16,0.02277923646897568,0.018292682926829267
MLP3,L11H9,0.022572759785439243,0.018292682926829267
Input Embed,L1H2,0.02256797742107792,0.018292682926829267
L1H2,MLP4,0.02256797742107792,0.018292682926829267
MLP11,L12H13,0.022503099059349246,0.018292682926829267
Input Embed,L4H9,0.02250229470693002,0.018292682926829267
L6H0,L7H13,0.02246473962734681,0.018292682926829267
L6H0,L9H13,0.0224643585173256,0.018292682926829267
MLP3,L17H2,0.022427183411170074,0.018292682926829267
L9H13,L10H2,0.022425069637475974,0.018292682926829267
Input Embed,L10H2,0.022416177441459077,0.018292682926829267
MLP0,L10H2,0.022244332445734552,0.018292682926829267
MLP3,MLP5,0.0221643474956369,0.018292682926829267
MLP3,L5H15,0.022061917962656167,0.018292682926829267
Input Embed,L1H8,0.021980857157528157,0.018292682926829267
MLP3,MLP8,0.021972522331662882,0.018292682926829267
L11H1,MLP20,0.021885305725904948,0.018292682926829267
L5H13,L6H0,0.021786990361302883,0.018292682926829267
MLP0,L6H0,0.02178583190340163,0.018292682926829267
L8H14,L9H13,0.021757485723468636,0.018292682926829267
L10H2,MLP15,0.021754290398210176,0.018292682926829267
L11H1,L21H12,0.021657172625152158,0.018292682926829267
Input Embed,L2H2,0.021611744214697682,0.018292682926829267
MLP5,L11H1,0.02159235705015669,0.018292682926829267
MLP3,L9H13,0.02159198737841054,0.018292682926829267
L10H2,MLP19,0.021522229993584024,0.018292682926829267
L21H12,Residual Output: <tool_call>,0.021519394985218838,0.018292682926829267
MLP0,L11H1,0.021438067915675516,0.018292682926829267
L10H2,MLP18,0.021386374648309194,0.018292682926829267
L12H5,MLP19,0.02138089209872073,0.018292682926829267
L3H12,MLP5,0.02128848531554595,0.018292682926829267
MLP11,L19H8,0.02123349436009781,0.018292682926829267
L19H8,L21H12,0.02123349436009781,0.018292682926829267
Input Embed,L5H10,0.021121258389682075,0.018292682926829267
Input Embed,L0H11,0.021104086758753166,0.018292682926829267
MLP0,L8H14,0.021099844989902104,0.018292682926829267
MLP3,L5H1,0.0210724772418598,0.018292682926829267
MLP8,L12H14,0.020868773617764364,0.018292682926829267
L2H8,MLP3,0.02083499139377039,0.018292682926829267
L17H8,L18H15,0.020797260785240787,0.018292682926829267
MLP8,L12H3,0.020769649637920273,0.018292682926829267
L12H14,L21H1,0.020633577326571076,0.018292682926829267
MLP6,L10H6,0.020520904313429747,0.018292682926829267
MLP11,MLP13,0.020490249627694086,0.018292682926829267
Input Embed,L2H3,0.02047435076065087,0.018292682926829267
Input Embed,L1H7,0.020451757281280198,0.018292682926829267
Input Embed,L1H4,0.020439805532200626,0.018292682926829267
L16H13,MLP19,0.02027158274907415,0.018292682926829267
L17H2,L21H1,0.020161009009397164,0.018292682926829267
L0H0,MLP4,0.020106397094775134,0.018292682926829267
MLP4,L12H3,0.019866523829163756,0.018292682926829267
L11H5,MLP13,0.019610354506787806,0.018292682926829267
L6H0,MLP13,0.01958216261357176,0.018292682926829267
MLP1,L13H11,0.019380772238022072,0.018292682926829267
MLP1,L17H8,0.019380772238022072,0.018292682926829267
L6H8,MLP8,0.01919630664022657,0.018292682926829267
MLP18,L21H12,0.01889986403287747,0.018292682926829267
MLP7,MLP8,0.018877745908029445,0.018292682926829267
L17H2,L21H12,0.018853037592834215,0.018292682926829267
L13H11,MLP18,0.01843323147174072,0.018292682926829267
L13H11,L21H1,0.018030650634476012,0.018292682926829267
L17H8,L19H6,0.017603721861739245,0.018292682926829267
L0H3,MLP8,0.015431095672531911,0.012195121951219513
MLP8,L11H5,0.015431095672531911,0.012195121951219513
L17H2,L20H14,0.015431095672531911,0.012195121951219513
Input Embed,L1H1,0.015431095672531911,0.012195121951219513
L9H6,MLP11,0.015431095672531911,0.012195121951219513
MLP6,L12H5,0.015431095672531911,0.012195121951219513
MLP8,MLP10,0.015431095672531911,0.012195121951219513
L21H12,MLP26,0.015431095672531911,0.012195121951219513
MLP9,L13H11,0.015431095672531911,0.012195121951219513
L11H9,L13H11,0.015431095672531911,0.012195121951219513
MLP15,L16H13,0.015431095672531911,0.012195121951219513
L4H11,MLP5,0.015431095672531911,0.012195121951219513
MLP1,L4H6,0.015431095672531911,0.012195121951219513
L11H5,MLP19,0.015431095672531911,0.012195121951219513
L24H6,MLP26,0.015431095672531911,0.012195121951219513
MLP4,L16H13,0.015431095672531911,0.012195121951219513
MLP4,L5H7,0.015431095672531911,0.012195121951219513
MLP9,L11H6,0.015431095672531911,0.012195121951219513
L21H12,MLP23,0.015431095672531911,0.012195121951219513
L21H1,MLP23,0.015431095672531911,0.012195121951219513
L13H11,L16H13,0.015431095672531911,0.012195121951219513
L10H2,L12H13,0.015431095672531911,0.012195121951219513
L2H6,MLP4,0.015431095672531911,0.012195121951219513
MLP8,L13H13,0.015312394936589358,0.012195121951219513
L4H11,MLP11,0.015285519298262742,0.012195121951219513
MLP1,L11H1,0.01528271975260372,0.012195121951219513
Input Embed,L0H4,0.015273635512608116,0.012195121951219513
L6H0,MLP10,0.015259639053948225,0.012195121951219513
L0H3,MLP4,0.015239412530974678,0.012195121951219513
L0H3,L6H0,0.015239412530974678,0.012195121951219513
MLP14,L17H8,0.015233261112627657,0.012195121951219513
MLP11,MLP14,0.015233261112627657,0.012195121951219513
MLP6,L8H14,0.015232044490915331,0.012195121951219513
L10H6,MLP20,0.015204167794994677,0.012195121951219513
Input Embed,L2H11,0.015176849610428011,0.012195121951219513
L2H11,MLP4,0.015176849610428011,0.012195121951219513
L11H9,MLP16,0.01516274944123057,0.012195121951219513
L8H14,L13H11,0.015147151121849658,0.012195121951219513
Input Embed,L2H1,0.01512555997821578,0.012195121951219513
Input Embed,L1H13,0.015102178894024426,0.012195121951219513
L0H6,MLP4,0.01507223298247303,0.012195121951219513
L18H15,L20H5,0.01507223298247303,0.012195121951219513
L18H15,MLP20,0.01507223298247303,0.012195121951219513
L5H15,MLP11,0.015063688632709722,0.012195121951219513
L2H8,L5H15,0.015063688632709722,0.012195121951219513
L8H4,MLP11,0.015054727485396987,0.012195121951219513
MLP11,MLP20,0.015043212629915842,0.012195121951219513
MLP5,L8H14,0.015022683382729569,0.012195121951219513
MLP11,MLP18,0.015022683382729569,0.012195121951219513
L13H13,L21H1,0.01501411729444135,0.012195121951219513
L20H5,MLP21,0.01495018746738731,0.012195121951219513
L17H8,MLP21,0.01495018746738731,0.012195121951219513
Input Embed,L4H0,0.01495018746738731,0.012195121951219513
L4H0,MLP6,0.01495018746738731,0.012195121951219513
Input Embed,L5H15,0.01491822872359093,0.012195121951219513
MLP4,L6H8,0.014914002525963983,0.012195121951219513
MLP3,L4H9,0.014905447606606618,0.012195121951219513
L4H9,L6H0,0.014895416558498797,0.012195121951219513
L5H7,MLP8,0.014889653719109738,0.012195121951219513
L0H11,MLP3,0.014878009806132918,0.012195121951219513
L5H4,L6H0,0.014867511417002197,0.012195121951219513
Input Embed,L5H4,0.014867511417002197,0.012195121951219513
MLP4,L5H4,0.014867511417002197,0.012195121951219513
L17H2,MLP18,0.014857211949173287,0.012195121951219513
Input Embed,L2H14,0.014857211949173287,0.012195121951219513
L4H9,MLP6,0.014845305104935796,0.012195121951219513
Input Embed,L1H15,0.014840294741908745,0.012195121951219513
L4H11,MLP6,0.014809904779455202,0.012195121951219513
MLP4,L12H14,0.014805332838129253,0.012195121951219513
L13H13,MLP16,0.014746920390335962,0.012195121951219513
L19H8,L20H14,0.014700629605193123,0.012195121951219513
MLP10,L13H11,0.014700629605193123,0.012195121951219513
L4H15,L8H14,0.014687533806225101,0.012195121951219513
MLP8,MLP9,0.014678058203712353,0.012195121951219513
MLP9,L10H6,0.014678058203712353,0.012195121951219513
MLP6,L7H13,0.014666844442780916,0.012195121951219513
L12H14,L17H8,0.01464748534541115,0.012195121951219513
L5H15,MLP8,0.01464748534541115,0.012195121951219513
L2H3,MLP3,0.014645231543287339,0.012195121951219513
MLP6,L12H14,0.01461845217261751,0.012195121951219513
L0H6,MLP6,0.01461845217261751,0.012195121951219513
L12H13,MLP19,0.014616094604499603,0.012195121951219513
Input Embed,L0H14,0.014614326903475403,0.012195121951219513
MLP5,L7H13,0.014612693029274797,0.012195121951219513
L5H1,L6H0,0.014589716663179035,0.012195121951219513
Input Embed,L5H1,0.014589716663179035,0.012195121951219513
MLP3,L5H14,0.014576646573309069,0.012195121951219513
L5H14,L21H1,0.014576646573309069,0.012195121951219513
Input Embed,L0H7,0.014570587112453876,0.012195121951219513
MLP6,L10H2,0.014570587112453876,0.012195121951219513
MLP1,L6H0,0.014537336511280342,0.012195121951219513
L11H9,L21H1,0.014498349259114404,0.012195121951219513
L8H14,MLP19,0.014450350177005022,0.012195121951219513
MLP4,MLP9,0.014450323265503209,0.012195121951219513
MLP11,MLP19,0.014423316363818186,0.012195121951219513
Input Embed,L4H3,0.014366919969546933,0.012195121951219513
L9H13,L21H1,0.014349906690226245,0.012195121951219513
MLP11,L12H11,0.014307685539020776,0.012195121951219513
L12H11,L21H1,0.014307685539020776,0.012195121951219513
L10H2,L17H2,0.01430361936638313,0.012195121951219513
L2H8,MLP11,0.01430361936638313,0.012195121951219513
L11H5,L13H11,0.014298477188092984,0.012195121951219513
L5H10,MLP8,0.014286889059239511,0.012195121951219513
MLP11,L13H7,0.0142653093212622,0.012195121951219513
Input Embed,L0H8,0.014251804202219581,0.012195121951219513
L12H14,L21H12,0.014240303213108211,0.012195121951219513
Input Embed,L4H4,0.014230198003701249,0.012195121951219513
L4H4,MLP6,0.014230198003701249,0.012195121951219513
L10H6,L21H1,0.014197149998567752,0.012195121951219513
L9H13,MLP16,0.014196655486916098,0.012195121951219513
MLP4,MLP5,0.01417652020187754,0.012195121951219513
MLP4,L13H7,0.014156639633427469,0.012195121951219513
L5H10,L6H0,0.014132578102514191,0.012195121951219513
Input Embed,L5H7,0.014082673207991083,0.012195121951219513
MLP16,MLP19,0.014052977626364111,0.012195121951219513
MLP5,L16H13,0.014045505796453903,0.012195121951219513
L11H1,MLP13,0.014036062275873722,0.012195121951219513
MLP4,L11H4,0.014008124393386667,0.012195121951219513
L5H1,MLP8,0.014000473855042462,0.012195121951219513
MLP13,L17H2,0.013996639865210502,0.012195121951219513
MLP4,L5H15,0.013986909617114329,0.012195121951219513
L6H1,MLP11,0.013982841568036851,0.012195121951219513
L6H1,L11H5,0.013982841568036851,0.012195121951219513
MLP4,L17H2,0.013943828161417784,0.012195121951219513
MLP0,L13H11,0.013919021405695446,0.012195121951219513
L11H1,MLP16,0.013915800509151689,0.012195121951219513
L1H4,MLP4,0.013915050155358369,0.012195121951219513
L11H4,L21H1,0.01390644663120332,0.012195121951219513
L2H2,MLP4,0.013896196378431725,0.012195121951219513
MLP15,L20H5,0.013895954826013326,0.012195121951219513
L6H9,MLP11,0.013876809213890737,0.012195121951219513
Input Embed,L2H9,0.013876809213890737,0.012195121951219513
MLP3,L12H14,0.01382332483501765,0.012195121951219513
MLP3,L4H15,0.01381166166664899,0.012195121951219513
L6H0,L11H1,0.013725826721114774,0.012195121951219513
Input Embed,L1H9,0.013722492388036567,0.012195121951219513
MLP5,MLP7,0.013687381861535805,0.012195121951219513
L9H15,L10H2,0.013676221904813001,0.012195121951219513
MLP7,L9H15,0.013676221904813001,0.012195121951219513
L19H6,L20H5,0.013654045296249081,0.012195121951219513
Input Embed,L0H2,0.013629625299954729,0.012195121951219513
MLP4,L5H10,0.013560021510141441,0.012195121951219513
MLP13,MLP19,0.01351908895246137,0.012195121951219513
L19H8,L21H1,0.013517946523831856,0.012195121951219513
MLP0,MLP4,0.013510781544394609,0.012195121951219513
Input Embed,L4H8,0.01344163741027216,0.012195121951219513
MLP7,L13H11,0.013440575639033711,0.012195121951219513
L5H11,MLP8,0.013288763049631232,0.012195121951219513
MLP4,L5H11,0.013288763049631232,0.012195121951219513
MLP7,L8H14,0.013060789050589938,0.012195121951219513
L12H3,MLP20,0.013054101801654316,0.012195121951219513
MLP4,L6H1,0.012902927858853995,0.012195121951219513
L4H9,MLP7,0.01290186195763335,0.012195121951219513
L1H4,MLP3,0.01272425769593467,0.012195121951219513
MLP7,L10H6,0.012708312997165877,0.012195121951219513
L12H14,MLP16,0.012448504986572536,0.012195121951219513
MLP13,L20H5,0.012324470656514526,0.012195121951219513
Input Embed,L3H0,0.012207788381448518,0.012195121951219513
MLP5,L6H8,0.012187347603201984,0.012195121951219513
L13H11,MLP20,0.012159077177551483,0.012195121951219513
Input Embed,L3H4,0.0121251916683166,0.012195121951219513
Input Embed,L3H15,0.012029759238439382,0.012195121951219513
L3H15,MLP4,0.012029759238439382,0.012195121951219513
L11H1,L12H5,0.011962098741710458,0.012195121951219513
L9H5,MLP16,0.011829223668283886,0.012195121951219513
MLP5,L9H5,0.011829223668283886,0.012195121951219513
MLP7,L16H13,0.01152106076182237,0.012195121951219513
L19H6,MLP20,0.00988817402547329,0.012195121951219513
L6H0,L12H14,0.0077155478362659555,0.006097560975609756
L12H14,L17H2,0.0077155478362659555,0.006097560975609756
MLP21,L23H6,0.0077155478362659555,0.006097560975609756
Input Embed,L7H13,0.0077155478362659555,0.006097560975609756
Input Embed,L13H11,0.0077155478362659555,0.006097560975609756
MLP1,L16H13,0.0077155478362659555,0.006097560975609756
MLP1,MLP11,0.0077155478362659555,0.006097560975609756
MLP1,L11H11,0.0077155478362659555,0.006097560975609756
L11H11,L17H8,0.0077155478362659555,0.006097560975609756
L2H1,MLP3,0.0077155478362659555,0.006097560975609756
MLP7,MLP11,0.0077155478362659555,0.006097560975609756
L1H1,L2H1,0.0077155478362659555,0.006097560975609756
MLP7,L13H13,0.0077155478362659555,0.006097560975609756
L1H1,MLP11,0.0077155478362659555,0.006097560975609756
L1H1,MLP3,0.0077155478362659555,0.006097560975609756
L1H1,MLP7,0.0077155478362659555,0.006097560975609756
MLP1,L6H9,0.0077155478362659555,0.006097560975609756
L6H0,L9H6,0.0077155478362659555,0.006097560975609756
MLP1,L9H6,0.0077155478362659555,0.006097560975609756
Input Embed,MLP8,0.0077155478362659555,0.006097560975609756
MLP6,L16H13,0.0077155478362659555,0.006097560975609756
MLP4,L6H15,0.0077155478362659555,0.006097560975609756
MLP10,L12H5,0.0077155478362659555,0.006097560975609756
MLP10,L17H2,0.0077155478362659555,0.006097560975609756
L6H15,MLP8,0.0077155478362659555,0.006097560975609756
L2H2,MLP3,0.0077155478362659555,0.006097560975609756
L3H4,MLP6,0.0077155478362659555,0.006097560975609756
MLP3,L9H6,0.0077155478362659555,0.006097560975609756
MLP3,MLP6,0.0077155478362659555,0.006097560975609756
MLP6,L9H6,0.0077155478362659555,0.006097560975609756
L2H2,L3H4,0.0077155478362659555,0.006097560975609756
L10H12,L13H11,0.0077155478362659555,0.006097560975609756
L10H12,MLP11,0.0077155478362659555,0.006097560975609756
Input Embed,L10H12,0.0077155478362659555,0.006097560975609756
L8H4,L11H1,0.0077155478362659555,0.006097560975609756
MLP1,L5H10,0.0077155478362659555,0.006097560975609756
L11H1,MLP19,0.0077155478362659555,0.006097560975609756
MLP1,L8H4,0.0077155478362659555,0.006097560975609756
L5H10,L8H4,0.0077155478362659555,0.006097560975609756
L1H8,L5H10,0.0077155478362659555,0.006097560975609756
L5H10,MLP11,0.0077155478362659555,0.006097560975609756
L6H0,L8H8,0.0077155478362659555,0.006097560975609756
L8H8,MLP9,0.0077155478362659555,0.006097560975609756
MLP6,L8H8,0.0077155478362659555,0.006097560975609756
L4H0,L6H0,0.0077155478362659555,0.006097560975609756
Input Embed,L3H9,0.0077155478362659555,0.006097560975609756
L3H9,L5H15,0.0077155478362659555,0.006097560975609756
L3H9,MLP11,0.0077155478362659555,0.006097560975609756
L12H3,L21H12,0.0077155478362659555,0.006097560975609756
L3H9,MLP5,0.0077155478362659555,0.006097560975609756
L3H9,MLP8,0.0077155478362659555,0.006097560975609756
Input Embed,L2H4,0.0077155478362659555,0.006097560975609756
L2H4,MLP3,0.0077155478362659555,0.006097560975609756
L6H0,L7H8,0.0077155478362659555,0.006097560975609756
L7H8,MLP11,0.0077155478362659555,0.006097560975609756
MLP3,L7H8,0.0077155478362659555,0.006097560975609756
L2H4,L6H0,0.0077155478362659555,0.006097560975609756
L7H8,L11H1,0.0077155478362659555,0.006097560975609756
L0H12,L6H0,0.0077155478362659555,0.006097560975609756
L0H12,MLP11,0.0077155478362659555,0.006097560975609756
Input Embed,L0H12,0.0077155478362659555,0.006097560975609756
L0H12,MLP3,0.0077155478362659555,0.006097560975609756
L11H9,MLP15,0.0077155478362659555,0.006097560975609756
L16H13,L21H1,0.0077155478362659555,0.006097560975609756
MLP15,MLP16,0.0077155478362659555,0.006097560975609756
L1H10,L10H2,0.0077155478362659555,0.006097560975609756
L1H10,MLP5,0.0077155478362659555,0.006097560975609756
L10H2,L11H9,0.0077155478362659555,0.006097560975609756
MLP16,L19H8,0.0077155478362659555,0.006097560975609756
L1H15,MLP5,0.0077155478362659555,0.006097560975609756
L21H1,Residual Output: <tool_call>,0.0077155478362659555,0.006097560975609756
L20H5,Residual Output: <tool_call>,0.0077155478362659555,0.006097560975609756
Input Embed,L1H10,0.0077155478362659555,0.006097560975609756
L1H10,MLP11,0.0077155478362659555,0.006097560975609756
MLP8,L11H11,0.0077155478362659555,0.006097560975609756
L5H10,MLP10,0.0077155478362659555,0.006097560975609756
MLP0,L5H10,0.0077155478362659555,0.006097560975609756
MLP10,L11H11,0.0077155478362659555,0.006097560975609756
L0H3,L5H10,0.0077155478362659555,0.006097560975609756
L11H11,MLP19,0.0077155478362659555,0.006097560975609756
L0H7,MLP3,0.0077155478362659555,0.006097560975609756
L0H7,MLP4,0.0077155478362659555,0.006097560975609756
MLP3,L12H11,0.0077155478362659555,0.006097560975609756
L11H1,L17H8,0.0077155478362659555,0.006097560975609756
L0H14,L4H11,0.0077155478362659555,0.006097560975609756
L0H14,MLP5,0.0077155478362659555,0.006097560975609756
L4H11,MLP8,0.0077155478362659555,0.006097560975609756
