split_id,seed,n_train,n_test,core_size,jaccard_vs_full_core,test_suff_median,test_nec_median,test_min_median,test_harmonic_median,test_rand_suff_mean_median,test_global_minus_random_median
0,321,96,43,11,0.9090909090909091,0.9230769230769231,0.9464285714285714,0.918918918918919,0.9360493230174081,0.15261044176706828,0.7704664813098548
1,1321,96,43,11,0.9090909090909091,0.9166666666666666,0.9518072289156626,0.9166666666666666,0.9330357142857142,0.11403508771929823,0.8026315789473684
2,2321,96,43,11,0.9090909090909091,0.9375,0.9518072289156626,0.9310344827586207,0.9426795580110497,0.12935323383084577,0.8081467661691543
3,3321,96,43,10,1.0,0.9076923076923077,0.9285714285714286,0.9019607843137255,0.9153199741435035,0.15384615384615385,0.7538461538461538
