q_index,group,n_nodes,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,delta_full_suff_drop,delta_full_nec_drop,gap
7,format_router,4,0.74,0.74,0.82,0.8,0.14,0.19999999999999996,6.25
7,primary_writer_mlp,1,0.28,0.22,0.98,1.04,-0.020000000000000018,-0.040000000000000036,6.25
7,support_mlp,1,0.2,0.1,0.96,1.0,0.0,0.0,6.25
7,aux_mlp,4,0.54,0.44,0.86,0.9,0.09999999999999998,0.09999999999999998,6.25
7,all_heads,6,0.9,0.94,0.76,0.68,0.19999999999999996,0.31999999999999995,6.25
7,all_mlps,6,0.76,0.68,0.9,0.94,0.05999999999999994,0.06000000000000005,6.25
8,full_core,12,1.0126582278481013,1.0,nan,nan,0.0,0.0,9.875
8,tool_tag_reader,1,0.5316455696202531,0.379746835443038,1.0126582278481013,1.0253164556962024,0.0,-0.025316455696202445,9.875
8,query_reader,1,0.27848101265822783,0.13924050632911392,1.0126582278481013,1.0,0.0,0.0,9.875
8,format_router,4,0.9367088607594937,1.0379746835443038,0.8987341772151899,0.8481012658227848,0.11392405063291144,0.15189873417721522,9.875
8,primary_writer_mlp,1,0.46835443037974683,0.3670886075949367,1.0379746835443038,1.0506329113924051,-0.025316455696202445,-0.05063291139240511,9.875
8,support_mlp,1,0.2911392405063291,0.11392405063291139,0.9746835443037974,0.9367088607594937,0.03797468354430389,0.06329113924050633,9.875
8,aux_mlp,4,0.35443037974683544,0.22784810126582278,0.9493670886075949,0.9493670886075949,0.06329113924050644,0.05063291139240511,9.875
8,all_heads,6,0.9873417721518988,1.0253164556962024,0.7848101265822784,0.6708860759493671,0.2278481012658229,0.3291139240506329,9.875
8,all_mlps,6,0.7848101265822784,0.6708860759493671,0.9873417721518988,1.0253164556962024,0.025316455696202556,-0.025316455696202445,9.875
9,full_core,12,0.9791666666666666,0.9791666666666666,nan,nan,0.0,0.0,6.0
9,tool_tag_reader,1,0.25,0.10416666666666667,0.9791666666666666,0.9791666666666666,0.0,0.0,6.0
9,query_reader,1,0.22916666666666666,0.125,0.9791666666666666,0.9583333333333334,0.0,0.02083333333333326,6.0
9,format_router,4,0.8958333333333334,0.7916666666666666,0.8333333333333334,0.7708333333333334,0.14583333333333326,0.20833333333333326,6.0
9,primary_writer_mlp,1,0.3333333333333333,0.22916666666666666,1.0208333333333333,1.0,-0.04166666666666663,-0.02083333333333337,6.0
9,support_mlp,1,0.20833333333333334,0.041666666666666664,1.0,1.0,-0.02083333333333337,-0.02083333333333337,6.0
9,aux_mlp,4,0.5416666666666666,0.3333333333333333,0.9375,0.9166666666666666,0.04166666666666663,0.0625,6.0
9,all_heads,6,0.9791666666666666,0.9583333333333334,0.7708333333333334,0.625,0.20833333333333326,0.35416666666666663,6.0
9,all_mlps,6,0.7708333333333334,0.625,0.9791666666666666,0.9583333333333334,0.0,0.02083333333333326,6.0
10,full_core,12,0.9361702127659575,0.9361702127659575,nan,nan,0.0,0.0,5.875
10,tool_tag_reader,1,0.19148936170212766,0.14893617021276595,0.9361702127659575,0.9574468085106383,0.0,-0.021276595744680882,5.875
10,query_reader,1,0.2765957446808511,0.2127659574468085,0.9148936170212766,0.9361702127659575,0.021276595744680882,0.0,5.875
10,format_router,4,0.8085106382978723,0.9787234042553191,0.7659574468085106,0.723404255319149,0.17021276595744683,0.21276595744680848,5.875
10,primary_writer_mlp,1,0.2553191489361702,0.2127659574468085,1.0,1.0,-0.06382978723404253,-0.06382978723404253,5.875
10,support_mlp,1,0.1702127659574468,0.06382978723404255,0.9574468085106383,0.9574468085106383,-0.021276595744680882,-0.021276595744680882,5.875
10,aux_mlp,4,0.5319148936170213,0.3404255319148936,0.851063829787234,0.8936170212765957,0.08510638297872342,0.042553191489361764,5.875
10,all_heads,6,0.9361702127659575,1.0851063829787233,0.7446808510638298,0.6170212765957447,0.19148936170212771,0.3191489361702128,5.875
10,all_mlps,6,0.7446808510638298,0.6170212765957447,0.9361702127659575,1.0851063829787233,0.0,-0.14893617021276584,5.875
11,full_core,12,0.9830508474576272,1.0,nan,nan,0.0,0.0,7.375
11,tool_tag_reader,1,0.3898305084745763,0.2711864406779661,0.9830508474576272,1.0,0.0,0.0,7.375
11,query_reader,1,0.23728813559322035,0.15254237288135594,0.9661016949152542,0.9661016949152542,0.016949152542372947,0.03389830508474578,7.375
