node,layer,support_weighted,support_unweighted,median_score_norm,mean_score_norm
L7H13,7,0.04332504326850962,0.036585365853658534,0.07519431722150147,0.08186748422777614
L4H9,4,0.042642583621067945,0.036585365853658534,0.10988265636355378,0.1007979554257354
MLP10,10,0.0376758164954073,0.03048780487804878,0.16666666666666666,0.1486324786324786
L13H13,13,0.03747658552104327,0.03048780487804878,0.09914279646343654,0.10954739720320131
L5H10,5,0.036552354062213986,0.03048780487804878,0.05794433752695719,0.07112004757062942
L3H12,3,0.03574569415202212,0.03048780487804878,0.06972656494531876,0.07881902184959613
L6H8,6,0.03411030916619055,0.03048780487804878,0.08393908238065416,0.07145370502325958
MLP26,26,0.030862191345063822,0.024390243902439025,0.17422867513611615,0.22997148042520094
L12H13,12,0.030047190277031517,0.024390243902439025,0.08677781515075389,0.1360966641113855
L11H6,11,0.029670502027160955,0.024390243902439025,0.1189195566127598,0.12088232971199296
L5H7,5,0.02897232692710082,0.024390243902439025,0.06553636688554876,0.08042188423739308
L4H15,4,0.02885955783494158,0.024390243902439025,0.07863915588309706,0.07588871036286965
L5H13,5,0.028642029637490803,0.024390243902439025,0.06886858904046039,0.06655062195907976
L2H6,2,0.02855300298781432,0.024390243902439025,0.07120636319855336,0.10515969650846721
L2H8,2,0.028550539230036344,0.024390243902439025,0.06824162526975705,0.07088291042747434
L4H0,4,0.028536232925972838,0.024390243902439025,0.07740129712568726,0.07701475630770553
L11H4,11,0.02821984881578166,0.024390243902439025,0.10722110333530055,0.11010416102582421
L6H1,6,0.028193740843453798,0.024390243902439025,0.0881363795459339,0.0876886564985748
L6H9,6,0.027922315010344638,0.024390243902439025,0.063445491140539,0.06847993729092677
L0H0,0,0.027673569011112897,0.024390243902439025,0.07569735937770007,0.07415489402143059
L11H11,11,0.023001067134528697,0.018292682926829267,0.08335790094339622,0.07458225641651013
L0H3,0,0.022954960367240634,0.018292682926829267,0.08684283808657997,0.08319554102351094
L2H1,2,0.022692731894553543,0.018292682926829267,0.06333636320554294,0.06088394548139001
L1H2,1,0.02256797742107792,0.018292682926829267,0.08073476453622182,0.13006221067022394
L4H6,4,0.02201402502435894,0.018292682926829267,0.06508851455429852,0.08621169568812519
L1H8,1,0.021980857157528157,0.018292682926829267,0.09709019754447189,0.09640170437077918
L4H3,4,0.021951695808588044,0.018292682926829267,0.06974232413552024,0.08014064086430532
L4H4,4,0.021945745839967206,0.018292682926829267,0.06469165329384592,0.12453901466212514
L13H7,13,0.02187218746969342,0.018292682926829267,0.11067708333333333,0.11129065289370517
L1H13,1,0.02176929382653276,0.018292682926829267,0.06645301362158547,0.07172375686092551
L5H14,5,0.021670658407446374,0.018292682926829267,0.04245901469028357,0.06747278427718431
L2H2,2,0.021611744214697682,0.018292682926829267,0.1108333611790138,0.11607152765178463
L0H11,0,0.021104086758753166,0.018292682926829267,0.07137869464026557,0.07611670436240768
L5H1,5,0.0210724772418598,0.018292682926829267,0.08706054932031876,0.08746091213774032
L18H15,18,0.020797260785240787,0.018292682926829267,0.26432691720815804,0.26596906333144216
L2H3,2,0.02047435076065087,0.018292682926829267,0.07428725797738601,0.07799962734054566
L1H7,1,0.020451757281280198,0.018292682926829267,0.07207350108934485,0.08448870817528147
L1H4,1,0.020439805532200626,0.018292682926829267,0.07690008755387931,0.09047853706896991
L3H4,3,0.019840739504582556,0.018292682926829267,0.07515169273723256,0.08529180536296667
L19H6,19,0.017603721861739245,0.018292682926829267,0.1908163343157087,0.19176608165702724
L1H1,1,0.015431095672531911,0.012195121951219513,0.056819511784447566,0.056819511784447566
L9H6,9,0.015431095672531911,0.012195121951219513,0.11618430506099353,0.11618430506099353
MLP23,23,0.015431095672531911,0.012195121951219513,0.2149193548387097,0.2149193548387097
L3H6,3,0.015431095672531911,0.012195121951219513,0.07842583778818606,0.07842583778818606
L5H8,5,0.015431095672531911,0.012195121951219513,0.09902760964245927,0.09902760964245927
L6H14,6,0.015285519298262742,0.012195121951219513,0.04794223260476206,0.04794223260476206
L0H4,0,0.015273635512608116,0.012195121951219513,0.09431150220541874,0.09431150220541874
MLP14,14,0.015233261112627657,0.012195121951219513,0.2041958041958042,0.2041958041958042
L2H11,2,0.015176849610428011,0.012195121951219513,0.08170426405081241,0.08170426405081241
L8H4,8,0.015054727485396987,0.012195121951219513,0.11161751863433093,0.11161751863433093
L10H9,10,0.014958329260996007,0.012195121951219513,0.08372467975406087,0.08372467975406087
MLP21,21,0.01495018746738731,0.012195121951219513,0.13741686333404848,0.13741686333404848
L5H4,5,0.014867511417002197,0.012195121951219513,0.088375080684651,0.088375080684651
L2H14,2,0.014857211949173287,0.012195121951219513,0.06473565055703162,0.06473565055703162
L1H15,1,0.014840294741908745,0.012195121951219513,0.12303580448224948,0.12303580448224948
L6H4,6,0.014809559035756198,0.012195121951219513,0.0635131454122897,0.0635131454122897
L6H11,6,0.014774866398614498,0.012195121951219513,0.0756464073993321,0.0756464073993321
L0H14,0,0.014614326903475403,0.012195121951219513,0.07310220504937906,0.07310220504937906
L0H7,0,0.014570587112453876,0.012195121951219513,0.06255790565252553,0.06255790565252553
L12H11,12,0.014307685539020776,0.012195121951219513,0.08365020221708674,0.08365020221708674
L0H8,0,0.014251804202219581,0.012195121951219513,0.053963683077411846,0.053963683077411846
