q_index,node,node_role,gap,full_suff_ratio,full_nec_ratio,node_suff_ratio,node_nec_ratio,minus_node_suff_ratio,minus_node_nec_ratio,drop_full_suff,drop_full_nec
30,L24H6,Tool-Tag Reader / Distractor Suppressor,6.875,0.8909090909090909,0.8727272727272727,0.2,0.09090909090909091,0.8909090909090909,0.8727272727272727,0.0,0.0
30,MLP27,Primary Writer MLP,6.875,0.8909090909090909,0.8727272727272727,0.36363636363636365,0.2909090909090909,0.8181818181818182,0.8,0.07272727272727264,0.07272727272727264
31,MLP11,Aux MLP,5.625,0.8888888888888888,0.8888888888888888,0.17777777777777778,0.2,0.8666666666666667,0.8444444444444444,0.022222222222222143,0.0444444444444444
31,L17H8,Format Router / Target+Suppressor,5.625,0.8888888888888888,0.8888888888888888,0.4,0.28888888888888886,0.8222222222222222,0.8222222222222222,0.06666666666666665,0.06666666666666665
31,MLP20,Aux MLP,5.625,0.8888888888888888,0.8888888888888888,-0.044444444444444446,-0.044444444444444446,0.9777777777777777,0.9777777777777777,-0.0888888888888889,-0.0888888888888889
31,L20H5,Query Reader / Distractor Suppressor,5.625,0.8888888888888888,0.8888888888888888,0.26666666666666666,0.17777777777777778,0.8666666666666667,0.8666666666666667,0.022222222222222143,0.022222222222222143
31,L21H1,Format Router / Target+Suppressor,5.625,0.8888888888888888,0.8888888888888888,0.37777777777777777,0.15555555555555556,0.8444444444444444,0.8444444444444444,0.0444444444444444,0.0444444444444444
31,L21H12,Format Router / Target+Suppressor,5.625,0.8888888888888888,0.8888888888888888,0.4,0.2222222222222222,0.8,0.7777777777777778,0.0888888888888888,0.11111111111111105
31,MLP22,Support Suppressor MLP,5.625,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.08888888888888889,0.9111111111111111,0.9333333333333333,-0.022222222222222254,-0.04444444444444451
31,L23H6,Format Router / Distractor Suppressor,5.625,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.022222222222222143,0.022222222222222143
31,L24H6,Tool-Tag Reader / Distractor Suppressor,5.625,0.8888888888888888,0.8888888888888888,0.2,0.08888888888888889,0.8666666666666667,0.8666666666666667,0.022222222222222143,0.022222222222222143
31,MLP27,Primary Writer MLP,5.625,0.8888888888888888,0.8888888888888888,0.3111111111111111,0.2222222222222222,0.8444444444444444,0.8444444444444444,0.0444444444444444,0.0444444444444444
32,MLP11,Aux MLP,8.125,0.8769230769230769,0.8615384615384616,0.2153846153846154,0.15384615384615385,0.8615384615384616,0.8307692307692308,0.01538461538461533,0.03076923076923077
32,L17H8,Format Router / Target+Suppressor,8.125,0.8769230769230769,0.8615384615384616,0.4,0.2153846153846154,0.8307692307692308,0.8153846153846154,0.0461538461538461,0.04615384615384621
32,MLP20,Aux MLP,8.125,0.8769230769230769,0.8615384615384616,0.12307692307692308,0.03076923076923077,0.8923076923076924,0.9076923076923077,-0.015384615384615441,-0.0461538461538461
32,L20H5,Query Reader / Distractor Suppressor,8.125,0.8769230769230769,0.8615384615384616,0.27692307692307694,0.15384615384615385,0.8615384615384616,0.8615384615384616,0.01538461538461533,0.0
32,L21H1,Format Router / Target+Suppressor,8.125,0.8769230769230769,0.8615384615384616,0.4461538461538462,0.18461538461538463,0.8615384615384616,0.8307692307692308,0.01538461538461533,0.03076923076923077
32,L21H12,Format Router / Target+Suppressor,8.125,0.8769230769230769,0.8615384615384616,0.4153846153846154,0.15384615384615385,0.8153846153846154,0.8,0.06153846153846154,0.06153846153846154
32,MLP22,Support Suppressor MLP,8.125,0.8769230769230769,0.8615384615384616,0.16923076923076924,0.015384615384615385,0.8923076923076924,0.8923076923076924,-0.015384615384615441,-0.03076923076923077
32,L23H6,Format Router / Distractor Suppressor,8.125,0.8769230769230769,0.8615384615384616,0.27692307692307694,0.12307692307692308,0.8461538461538461,0.8461538461538461,0.03076923076923077,0.015384615384615441
32,L24H6,Tool-Tag Reader / Distractor Suppressor,8.125,0.8769230769230769,0.8615384615384616,0.2923076923076923,0.18461538461538463,0.8615384615384616,0.8461538461538461,0.01538461538461533,0.015384615384615441
32,MLP27,Primary Writer MLP,8.125,0.8769230769230769,0.8615384615384616,0.36923076923076925,0.2923076923076923,0.8461538461538461,0.8461538461538461,0.03076923076923077,0.015384615384615441
33,MLP11,Aux MLP,9.25,0.9459459459459459,0.9324324324324325,0.21621621621621623,0.13513513513513514,0.918918918918919,0.9054054054054054,0.027027027027026973,0.027027027027027084
33,L17H8,Format Router / Target+Suppressor,9.25,0.9459459459459459,0.9324324324324325,0.33783783783783783,0.2972972972972973,0.9054054054054054,0.8918918918918919,0.04054054054054057,0.04054054054054057
33,MLP20,Aux MLP,9.25,0.9459459459459459,0.9324324324324325,0.10810810810810811,0.04054054054054054,0.972972972972973,0.9594594594594594,-0.027027027027027084,-0.027027027027026973
33,L20H5,Query Reader / Distractor Suppressor,9.25,0.9459459459459459,0.9324324324324325,0.28378378378378377,0.17567567567567569,0.9054054054054054,0.918918918918919,0.04054054054054057,0.013513513513513487
33,L21H1,Format Router / Target+Suppressor,9.25,0.9459459459459459,0.9324324324324325,0.4189189189189189,0.14864864864864866,0.9054054054054054,0.9054054054054054,0.04054054054054057,0.027027027027027084
33,L21H12,Format Router / Target+Suppressor,9.25,0.9459459459459459,0.9324324324324325,0.527027027027027,0.24324324324324326,0.8783783783783784,0.8513513513513513,0.06756756756756754,0.08108108108108114
33,MLP22,Support Suppressor MLP,9.25,0.9459459459459459,0.9324324324324325,0.17567567567567569,0.02702702702702703,0.9594594594594594,0.9864864864864865,-0.013513513513513487,-0.05405405405405406
33,L23H6,Format Router / Distractor Suppressor,9.25,0.9459459459459459,0.9324324324324325,0.36486486486486486,0.14864864864864866,0.9054054054054054,0.8918918918918919,0.04054054054054057,0.04054054054054057
