q_index,node,node_role,gap,full_suff_ratio,full_nec_ratio,node_suff_ratio,node_nec_ratio,minus_node_suff_ratio,minus_node_nec_ratio,drop_full_suff,drop_full_nec
1,MLP11,Aux MLP,6.875,1.018181818181818,1.0363636363636364,0.2,0.23636363636363636,1.0,0.9636363636363636,0.018181818181818077,0.07272727272727275
1,L17H8,Format Router / Target+Suppressor,6.875,1.018181818181818,1.0363636363636364,0.38181818181818183,0.2,0.9818181818181818,1.018181818181818,0.036363636363636265,0.0181818181818183
1,MLP20,Aux MLP,6.875,1.018181818181818,1.0363636363636364,0.2909090909090909,0.21818181818181817,1.0363636363636364,1.0,-0.0181818181818183,0.036363636363636376
1,L20H5,Query Reader / Distractor Suppressor,6.875,1.018181818181818,1.0363636363636364,0.23636363636363636,0.2,1.0363636363636364,1.0,-0.0181818181818183,0.036363636363636376
1,L21H1,Format Router / Target+Suppressor,6.875,1.018181818181818,1.0363636363636364,0.43636363636363634,0.18181818181818182,1.0,1.0,0.018181818181818077,0.036363636363636376
1,L21H12,Format Router / Target+Suppressor,6.875,1.018181818181818,1.0363636363636364,0.5272727272727272,0.3090909090909091,0.9636363636363636,0.9636363636363636,0.05454545454545445,0.07272727272727275
1,MLP22,Support Suppressor MLP,6.875,1.018181818181818,1.0363636363636364,0.14545454545454545,0.09090909090909091,1.0363636363636364,1.0363636363636364,-0.0181818181818183,0.0
1,L23H6,Format Router / Distractor Suppressor,6.875,1.018181818181818,1.0363636363636364,0.2909090909090909,0.12727272727272726,1.018181818181818,1.018181818181818,0.0,0.0181818181818183
1,L24H6,Tool-Tag Reader / Distractor Suppressor,6.875,1.018181818181818,1.0363636363636364,0.38181818181818183,0.2545454545454545,1.018181818181818,1.0545454545454545,0.0,-0.018181818181818077
1,MLP27,Primary Writer MLP,6.875,1.018181818181818,1.0363636363636364,0.4727272727272727,0.4,0.9636363636363636,1.018181818181818,0.05454545454545445,0.0181818181818183
2,MLP11,Aux MLP,7.375,0.9491525423728814,1.0169491525423728,0.13559322033898305,0.1694915254237288,0.9322033898305084,0.9830508474576272,0.016949152542372947,0.03389830508474567
2,L17H8,Format Router / Target+Suppressor,7.375,0.9491525423728814,1.0169491525423728,0.3898305084745763,0.288135593220339,0.8983050847457628,0.9491525423728814,0.05084745762711862,0.06779661016949146
2,MLP20,Aux MLP,7.375,0.9491525423728814,1.0169491525423728,0.1864406779661017,0.0847457627118644,0.9661016949152542,1.0169491525423728,-0.016949152542372836,0.0
2,L20H5,Query Reader / Distractor Suppressor,7.375,0.9491525423728814,1.0169491525423728,0.23728813559322035,0.13559322033898305,0.9322033898305084,0.9830508474576272,0.016949152542372947,0.03389830508474567
2,L21H1,Format Router / Target+Suppressor,7.375,0.9491525423728814,1.0169491525423728,0.3898305084745763,0.1864406779661017,0.9152542372881356,0.9661016949152542,0.03389830508474578,0.05084745762711862
2,L21H12,Format Router / Target+Suppressor,7.375,0.9491525423728814,1.0169491525423728,0.576271186440678,0.3050847457627119,0.8813559322033898,0.9152542372881356,0.06779661016949157,0.10169491525423724
2,MLP22,Support Suppressor MLP,7.375,0.9491525423728814,1.0169491525423728,0.15254237288135594,0.0847457627118644,0.9322033898305084,1.0338983050847457,0.016949152542372947,-0.016949152542372836
2,L23H6,Format Router / Distractor Suppressor,7.375,0.9491525423728814,1.0169491525423728,0.3389830508474576,0.1864406779661017,0.9152542372881356,1.0,0.03389830508474578,0.016949152542372836
2,L24H6,Tool-Tag Reader / Distractor Suppressor,7.375,0.9491525423728814,1.0169491525423728,0.3898305084745763,0.3050847457627119,0.9661016949152542,1.0338983050847457,-0.016949152542372836,-0.016949152542372836
2,MLP27,Primary Writer MLP,7.375,0.9491525423728814,1.0169491525423728,0.4406779661016949,0.3728813559322034,0.9491525423728814,1.0169491525423728,0.0,0.0
3,MLP11,Aux MLP,7.875,0.9206349206349206,0.9365079365079365,0.1111111111111111,0.14285714285714285,0.8888888888888888,0.9365079365079365,0.031746031746031744,0.0
3,L17H8,Format Router / Target+Suppressor,7.875,0.9206349206349206,0.9365079365079365,0.3492063492063492,0.2222222222222222,0.873015873015873,0.9047619047619048,0.04761904761904756,0.031746031746031744
3,MLP20,Aux MLP,7.875,0.9206349206349206,0.9365079365079365,0.3333333333333333,0.1111111111111111,0.9047619047619048,0.9047619047619048,0.015873015873015817,0.031746031746031744
3,L20H5,Query Reader / Distractor Suppressor,7.875,0.9206349206349206,0.9365079365079365,0.2222222222222222,0.12698412698412698,0.9047619047619048,0.9206349206349206,0.015873015873015817,0.015873015873015928
3,L21H1,Format Router / Target+Suppressor,7.875,0.9206349206349206,0.9365079365079365,0.36507936507936506,0.12698412698412698,0.8888888888888888,0.9047619047619048,0.031746031746031744,0.031746031746031744
3,L21H12,Format Router / Target+Suppressor,7.875,0.9206349206349206,0.9365079365079365,0.49206349206349204,0.20634920634920634,0.8571428571428571,0.8571428571428571,0.06349206349206349,0.07936507936507942
3,MLP22,Support Suppressor MLP,7.875,0.9206349206349206,0.9365079365079365,0.25396825396825395,0.06349206349206349,0.9047619047619048,0.9206349206349206,0.015873015873015817,0.015873015873015928
3,L23H6,Format Router / Distractor Suppressor,7.875,0.9206349206349206,0.9365079365079365,0.3492063492063492,0.14285714285714285,0.8888888888888888,0.9047619047619048,0.031746031746031744,0.031746031746031744
3,L24H6,Tool-Tag Reader / Distractor Suppressor,7.875,0.9206349206349206,0.9365079365079365,0.36507936507936506,0.2222222222222222,0.9047619047619048,0.9047619047619048,0.015873015873015817,0.031746031746031744
3,MLP27,Primary Writer MLP,7.875,0.9206349206349206,0.9365079365079365,0.36507936507936506,0.30158730158730157,0.9365079365079365,0.9523809523809523,-0.015873015873015928,-0.015873015873015817
4,MLP11,Aux MLP,7.5,0.95,1.0,0.23333333333333334,0.21666666666666667,0.9166666666666666,0.95,0.033333333333333326,0.050000000000000044
4,L17H8,Format Router / Target+Suppressor,7.5,0.95,1.0,0.2833333333333333,0.2,0.9333333333333333,0.9833333333333333,0.016666666666666607,0.01666666666666672
4,MLP20,Aux MLP,7.5,0.95,1.0,0.23333333333333334,0.16666666666666666,0.9833333333333333,1.0,-0.033333333333333326,0.0
4,L20H5,Query Reader / Distractor Suppressor,7.5,0.95,1.0,0.3333333333333333,0.23333333333333334,0.95,0.9833333333333333,0.0,0.01666666666666672
4,L21H1,Format Router / Target+Suppressor,7.5,0.95,1.0,0.4,0.2,0.95,0.9666666666666667,0.0,0.033333333333333326
4,L21H12,Format Router / Target+Suppressor,7.5,0.95,1.0,0.4666666666666667,0.26666666666666666,0.9166666666666666,0.9,0.033333333333333326,0.09999999999999998
4,MLP22,Support Suppressor MLP,7.5,0.95,1.0,0.11666666666666667,0.06666666666666667,0.9666666666666667,1.0333333333333334,-0.01666666666666672,-0.03333333333333344
4,L23H6,Format Router / Distractor Suppressor,7.5,0.95,1.0,0.31666666666666665,0.16666666666666666,0.95,0.9833333333333333,0.0,0.01666666666666672
4,L24H6,Tool-Tag Reader / Distractor Suppressor,7.5,0.95,1.0,0.26666666666666666,0.18333333333333332,0.95,1.0,0.0,0.0
4,MLP27,Primary Writer MLP,7.5,0.95,1.0,0.43333333333333335,0.36666666666666664,0.9166666666666666,0.95,0.033333333333333326,0.050000000000000044
5,MLP11,Aux MLP,8.875,0.9295774647887324,0.9436619718309859,0.22535211267605634,0.2112676056338028,0.9014084507042254,0.9295774647887324,0.028169014084507005,0.014084507042253502
5,L17H8,Format Router / Target+Suppressor,8.875,0.9295774647887324,0.9436619718309859,0.29577464788732394,0.19718309859154928,0.9014084507042254,0.9154929577464789,0.028169014084507005,0.028169014084507005
5,MLP20,Aux MLP,8.875,0.9295774647887324,0.9436619718309859,0.2535211267605634,0.09859154929577464,0.9154929577464789,0.9295774647887324,0.014084507042253502,0.014084507042253502
5,L20H5,Query Reader / Distractor Suppressor,8.875,0.9295774647887324,0.9436619718309859,0.29577464788732394,0.14084507042253522,0.9154929577464789,0.9436619718309859,0.014084507042253502,0.0
5,L21H1,Format Router / Target+Suppressor,8.875,0.9295774647887324,0.9436619718309859,0.38028169014084506,0.1267605633802817,0.8873239436619719,0.9154929577464789,0.04225352112676051,0.028169014084507005
5,L21H12,Format Router / Target+Suppressor,8.875,0.9295774647887324,0.9436619718309859,0.4647887323943662,0.19718309859154928,0.8873239436619719,0.8732394366197183,0.04225352112676051,0.07042253521126762
5,MLP22,Support Suppressor MLP,8.875,0.9295774647887324,0.9436619718309859,0.18309859154929578,0.056338028169014086,0.9154929577464789,0.9436619718309859,0.014084507042253502,0.0
5,L23H6,Format Router / Distractor Suppressor,8.875,0.9295774647887324,0.9436619718309859,0.3380281690140845,0.1267605633802817,0.9014084507042254,0.9154929577464789,0.028169014084507005,0.028169014084507005
5,L24H6,Tool-Tag Reader / Distractor Suppressor,8.875,0.9295774647887324,0.9436619718309859,0.352112676056338,0.23943661971830985,0.9295774647887324,0.9154929577464789,0.0,0.028169014084507005
