group,n_samples,n_nodes,suff_median,suff_ci_lo,suff_ci_hi,nec_median,nec_ci_lo,nec_ci_hi,drop_full_suff_median,drop_full_suff_ci_lo,drop_full_suff_ci_hi,drop_full_nec_median,drop_full_nec_ci_lo,drop_full_nec_ci_hi
full_core,139,7,0.864406779661017,0.8524590163934426,0.8734177215189873,0.8679245283018868,0.8518518518518519,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0
tool_tag_reader,139,1,0.36619718309859156,0.32894736842105265,0.39344262295081966,0.25,0.22950819672131148,0.2711864406779661,0.0,0.0,0.0,-0.025316455696202556,-0.03508771929824561,-0.016949152542372836
format_router,139,4,0.8902439024390244,0.8679245283018868,0.9041095890410958,0.9620253164556962,0.9215686274509803,1.0136986301369864,0.2777777777777778,0.2692307692307693,0.29032258064516125,0.3894736842105263,0.38181818181818183,0.39999999999999997
primary_writer_mlp,139,1,0.3793103448275862,0.36065573770491804,0.3939393939393939,0.30357142857142855,0.2962962962962963,0.3111111111111111,-0.026315789473684292,-0.04225352112676062,-0.01754385964912275,-0.06578947368421051,-0.08333333333333337,-0.049180327868852514
support_mlp,139,1,0.21818181818181817,0.2,0.23376623376623376,0.0821917808219178,0.07407407407407407,0.1,0.014705882352941124,0.0,0.016949152542372947,0.011363636363636354,0.0,0.016949152542372836
all_heads,139,5,0.881578947368421,0.8636363636363636,0.8983050847457628,0.9361702127659575,0.8979591836734694,0.9558823529411765,0.38,0.3709677419354839,0.3898305084745763,0.5076923076923077,0.49230769230769234,0.5223880597014925
all_mlps,139,2,0.47540983606557374,0.46153846153846156,0.49122807017543857,0.36134453781512604,0.35185185185185186,0.375,-0.020000000000000018,-0.03157894736842104,-0.016129032258064613,-0.05555555555555558,-0.08196721311475408,-0.04255319148936165
