mode,q_index,group,n_nodes,gap_aug,full_suff_ratio,full_nec_ratio,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,drop_full_suff,drop_full_nec
user_json_pad,44,stable_but_weak_or_redundant,6,11.5,0.9891304347826086,0.9728260869565217,0.8260869565217391,0.8369565217391305,0.8260869565217391,0.8478260869565217,0.1630434782608695,0.125
user_json_pad,44,all_heads,6,11.5,0.9891304347826086,0.9728260869565217,0.8369565217391305,0.8641304347826086,0.7717391304347826,0.8043478260869565,0.21739130434782605,0.1684782608695652
user_json_pad,44,all_mlps,4,11.5,0.9891304347826086,0.9728260869565217,0.7717391304347826,0.8043478260869565,0.8369565217391305,0.8641304347826086,0.15217391304347816,0.10869565217391308
user_json_pad,46,full_core,10,9.5,1.0657894736842106,1.0394736842105263,1.0657894736842106,1.0394736842105263,nan,nan,nan,nan
user_json_pad,46,stable_necessary_backbone,2,9.5,1.0657894736842106,1.0394736842105263,0.6578947368421053,0.5394736842105263,0.9210526315789473,0.8026315789473685,0.14473684210526327,0.23684210526315785
user_json_pad,46,stable_but_weak_or_redundant,6,9.5,1.0657894736842106,1.0394736842105263,0.8552631578947368,0.8289473684210527,0.9078947368421053,0.8552631578947368,0.1578947368421053,0.1842105263157895
user_json_pad,46,all_heads,6,9.5,1.0657894736842106,1.0394736842105263,0.9078947368421053,0.9210526315789473,0.8552631578947368,0.7631578947368421,0.21052631578947378,0.2763157894736842
user_json_pad,46,all_mlps,4,9.5,1.0657894736842106,1.0394736842105263,0.8552631578947368,0.7631578947368421,0.9078947368421053,0.9210526315789473,0.1578947368421053,0.11842105263157898
user_json_pad,47,full_core,10,10.5,0.9761904761904762,0.9880952380952381,0.9761904761904762,0.9880952380952381,nan,nan,nan,nan
user_json_pad,47,stable_necessary_backbone,2,10.5,0.9761904761904762,0.9880952380952381,0.6428571428571429,0.5595238095238095,0.8809523809523809,0.8809523809523809,0.09523809523809523,0.1071428571428572
user_json_pad,47,stable_but_weak_or_redundant,6,10.5,0.9761904761904762,0.9880952380952381,0.75,0.7380952380952381,0.8809523809523809,0.7619047619047619,0.09523809523809523,0.22619047619047628
user_json_pad,47,all_heads,6,10.5,0.9761904761904762,0.9880952380952381,0.8095238095238095,0.7976190476190477,0.8571428571428571,0.7261904761904762,0.11904761904761907,0.261904761904762
user_json_pad,47,all_mlps,4,10.5,0.9761904761904762,0.9880952380952381,0.8571428571428571,0.7261904761904762,0.8095238095238095,0.7976190476190477,0.16666666666666663,0.19047619047619047
user_json_pad,48,full_core,10,8.75,1.0857142857142856,1.0571428571428572,1.0857142857142856,1.0571428571428572,nan,nan,nan,nan
user_json_pad,48,stable_necessary_backbone,2,8.75,1.0857142857142856,1.0571428571428572,0.6285714285714286,0.5571428571428572,0.9142857142857143,0.8142857142857143,0.17142857142857137,0.24285714285714288
