q_index,group,n_nodes,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,delta_full_suff_drop,delta_full_nec_drop,gap
111,full_core,10,1.0,1.0140845070422535,nan,nan,0.0,0.0,8.875
111,contextual_supporter,4,0.7183098591549296,0.6901408450704225,0.9436619718309859,0.9577464788732394,0.05633802816901412,0.05633802816901412,8.875
111,essential_backbone,3,0.8873239436619719,0.9577464788732394,0.8732394366197183,0.8309859154929577,0.12676056338028174,0.18309859154929575,8.875
111,redundant_or_interfering,3,0.676056338028169,0.5492957746478874,1.0,1.028169014084507,0.0,-0.014084507042253502,8.875
111,all_heads,6,0.971830985915493,1.0140845070422535,0.7183098591549296,0.5633802816901409,0.2816901408450704,0.45070422535211263,8.875
111,all_mlps,4,0.7183098591549296,0.5633802816901409,0.971830985915493,1.0140845070422535,0.028169014084507005,0.0,8.875
112,full_core,10,0.8860759493670886,0.8734177215189873,nan,nan,0.0,0.0,9.875
112,contextual_supporter,4,0.6582278481012658,0.6075949367088608,0.8860759493670886,0.8607594936708861,0.0,0.012658227848101222,9.875
112,essential_backbone,3,0.8354430379746836,0.8481012658227848,0.759493670886076,0.7088607594936709,0.12658227848101256,0.16455696202531644,9.875
112,redundant_or_interfering,3,0.6075949367088608,0.4810126582278481,0.9493670886075949,1.0,-0.06329113924050633,-0.12658227848101267,9.875
112,all_heads,6,0.9240506329113924,1.0126582278481013,0.5949367088607594,0.4430379746835443,0.2911392405063291,0.43037974683544306,9.875
112,all_mlps,4,0.5949367088607594,0.4430379746835443,0.9240506329113924,1.0126582278481013,-0.03797468354430389,-0.139240506329114,9.875
113,full_core,10,1.025,0.95,nan,nan,0.0,0.0,5.0
113,contextual_supporter,4,0.8,0.6,1.0,0.95,0.02499999999999991,0.0,5.0
113,essential_backbone,3,0.95,0.95,0.825,0.75,0.19999999999999996,0.19999999999999996,5.0
113,redundant_or_interfering,3,0.6,0.45,1.15,1.1,-0.125,-0.15000000000000013,5.0
113,all_heads,6,1.1,1.075,0.65,0.475,0.3749999999999999,0.475,5.0
113,all_mlps,4,0.65,0.475,1.1,1.075,-0.07500000000000018,-0.125,5.0
115,full_core,10,1.0701754385964912,1.1228070175438596,nan,nan,0.0,0.0,7.125
115,contextual_supporter,4,0.8245614035087719,0.8771929824561403,0.9824561403508771,1.0175438596491229,0.08771929824561409,0.10526315789473673,7.125
115,essential_backbone,3,0.8771929824561403,1.0175438596491229,0.9473684210526315,0.9824561403508771,0.1228070175438597,0.14035087719298245,7.125
115,redundant_or_interfering,3,0.6666666666666666,0.5614035087719298,1.1403508771929824,1.2456140350877194,-0.07017543859649122,-0.12280701754385981,7.125
115,all_heads,6,1.0,1.105263157894737,0.7543859649122807,0.7368421052631579,0.3157894736842105,0.38596491228070173,7.125
115,all_mlps,4,0.7543859649122807,0.7368421052631579,1.0,1.105263157894737,0.07017543859649122,0.01754385964912264,7.125
117,full_core,10,0.873015873015873,0.9365079365079365,nan,nan,0.0,0.0,7.875
117,contextual_supporter,4,0.7142857142857143,0.7301587301587301,0.8571428571428571,0.8888888888888888,0.015873015873015928,0.04761904761904767,7.875
117,essential_backbone,3,0.7619047619047619,0.8571428571428571,0.7777777777777778,0.7936507936507936,0.09523809523809523,0.1428571428571429,7.875
117,redundant_or_interfering,3,0.5873015873015873,0.49206349206349204,0.9523809523809523,1.0634920634920635,-0.0793650793650793,-0.12698412698412698,7.875
117,all_heads,6,0.9047619047619048,0.9682539682539683,0.6031746031746031,0.5238095238095238,0.2698412698412699,0.4126984126984127,7.875
117,all_mlps,4,0.6031746031746031,0.5238095238095238,0.9047619047619048,0.9682539682539683,-0.031746031746031744,-0.031746031746031744,7.875
118,full_core,10,0.9245283018867925,0.9245283018867925,nan,nan,0.0,0.0,6.625
118,contextual_supporter,4,0.6792452830188679,0.5660377358490566,0.9056603773584906,0.9245283018867925,0.018867924528301883,0.0,6.625
118,essential_backbone,3,0.8679245283018868,0.9056603773584906,0.7735849056603774,0.7358490566037735,0.15094339622641506,0.18867924528301894,6.625
118,redundant_or_interfering,3,0.5849056603773585,0.49056603773584906,1.0188679245283019,1.0377358490566038,-0.09433962264150941,-0.1132075471698113,6.625
118,all_heads,6,0.9811320754716981,1.0,0.5849056603773585,0.49056603773584906,0.339622641509434,0.4339622641509434,6.625
118,all_mlps,4,0.5849056603773585,0.49056603773584906,0.9811320754716981,1.0,-0.05660377358490565,-0.07547169811320753,6.625
119,full_core,10,0.9019607843137255,0.9411764705882353,nan,nan,0.0,0.0,6.375
119,contextual_supporter,4,0.7450980392156863,0.7450980392156863,0.803921568627451,0.8431372549019608,0.0980392156862745,0.0980392156862745,6.375
119,essential_backbone,3,0.9019607843137255,1.0,0.7450980392156863,0.6862745098039216,0.1568627450980392,0.2549019607843137,6.375
119,redundant_or_interfering,3,0.47058823529411764,0.35294117647058826,1.0980392156862746,1.1176470588235294,-0.1960784313725491,-0.17647058823529416,6.375
119,all_heads,6,1.0392156862745099,1.0980392156862746,0.49019607843137253,0.43137254901960786,0.411764705882353,0.5098039215686274,6.375
119,all_mlps,4,0.49019607843137253,0.43137254901960786,1.0392156862745099,1.0980392156862746,-0.13725490196078438,-0.15686274509803932,6.375
120,full_core,10,0.9393939393939394,0.9393939393939394,nan,nan,0.0,0.0,4.125
120,contextual_supporter,4,0.7272727272727273,0.8484848484848485,0.9393939393939394,1.0,0.0,-0.06060606060606055,4.125
120,essential_backbone,3,1.2727272727272727,1.4393939393939394,0.7878787878787878,0.8787878787878788,0.1515151515151516,0.06060606060606066,4.125
120,redundant_or_interfering,3,0.5757575757575758,0.5151515151515151,1.121212121212121,1.1818181818181819,-0.18181818181818166,-0.24242424242424243,4.125
120,all_heads,6,1.0909090909090908,1.0606060606060606,0.5757575757575758,0.6666666666666666,0.36363636363636365,0.2727272727272728,4.125
120,all_mlps,4,0.5757575757575758,0.6666666666666666,1.0909090909090908,1.0606060606060606,-0.15151515151515138,-0.1212121212121211,4.125
121,full_core,10,0.9917355371900827,0.9834710743801653,nan,nan,0.0,0.0,15.125
121,contextual_supporter,4,0.6942148760330579,0.5950413223140496,0.9173553719008265,0.8677685950413223,0.07438016528925617,0.11570247933884303,15.125
121,essential_backbone,3,0.8347107438016529,0.6776859504132231,0.8842975206611571,0.8181818181818182,0.1074380165289256,0.1652892561983471,15.125
121,redundant_or_interfering,3,0.6942148760330579,0.5206611570247934,0.9669421487603306,0.9586776859504132,0.024793388429752095,0.024793388429752095,15.125
121,all_heads,6,0.9256198347107438,0.9173553719008265,0.71900826446281,0.5785123966942148,0.2727272727272727,0.4049586776859505,15.125
121,all_mlps,4,0.71900826446281,0.5785123966942148,0.9256198347107438,0.9173553719008265,0.06611570247933884,0.06611570247933884,15.125
122,full_core,10,0.8548387096774194,0.9193548387096774,nan,nan,0.0,0.0,7.75
122,contextual_supporter,4,0.6774193548387096,0.7258064516129032,0.7903225806451613,0.8064516129032258,0.06451612903225812,0.11290322580645162,7.75
122,essential_backbone,3,0.7580645161290323,0.7903225806451613,0.7258064516129032,0.7580645161290323,0.12903225806451613,0.16129032258064513,7.75
122,redundant_or_interfering,3,0.5,0.3870967741935484,0.9354838709677419,1.0806451612903225,-0.08064516129032251,-0.16129032258064513,7.75
122,all_heads,6,0.9193548387096774,1.0483870967741935,0.5483870967741935,0.5161290322580645,0.30645161290322587,0.4032258064516129,7.75
122,all_mlps,4,0.5483870967741935,0.5161290322580645,0.9193548387096774,1.0483870967741935,-0.06451612903225801,-0.12903225806451613,7.75
123,full_core,10,0.8955223880597015,0.9402985074626866,nan,nan,0.0,0.0,8.375
123,contextual_supporter,4,0.6268656716417911,0.5671641791044776,0.8805970149253731,0.9104477611940298,0.014925373134328401,0.029850746268656803,8.375
123,essential_backbone,3,0.8507462686567164,0.8656716417910447,0.7611940298507462,0.7164179104477612,0.13432835820895528,0.22388059701492546,8.375
123,redundant_or_interfering,3,0.6119402985074627,0.4925373134328358,0.9701492537313433,1.0,-0.07462686567164178,-0.05970149253731338,8.375
123,all_heads,6,0.9552238805970149,1.044776119402985,0.582089552238806,0.4925373134328358,0.31343283582089554,0.4477611940298508,8.375
123,all_mlps,4,0.582089552238806,0.4925373134328358,0.9552238805970149,1.044776119402985,-0.05970149253731338,-0.10447761194029836,8.375
124,full_core,10,0.8727272727272727,0.8727272727272727,nan,nan,0.0,0.0,6.875
124,contextual_supporter,4,0.5636363636363636,0.5272727272727272,0.7636363636363637,0.7818181818181819,0.10909090909090902,0.09090909090909083,6.875
124,essential_backbone,3,0.7272727272727273,0.7090909090909091,0.7090909090909091,0.6909090909090909,0.16363636363636358,0.18181818181818177,6.875
124,redundant_or_interfering,3,0.4909090909090909,0.41818181818181815,0.8909090909090909,0.8909090909090909,-0.018181818181818188,-0.018181818181818188,6.875
124,all_heads,6,0.8181818181818182,0.8545454545454545,0.5636363636363636,0.5454545454545454,0.3090909090909091,0.32727272727272727,6.875
124,all_mlps,4,0.5636363636363636,0.5454545454545454,0.8181818181818182,0.8545454545454545,0.05454545454545445,0.018181818181818188,6.875
126,full_core,10,0.9230769230769231,0.9038461538461539,nan,nan,0.0,0.0,6.5
126,contextual_supporter,4,0.7884615384615384,0.7115384615384616,0.8653846153846154,0.8846153846153846,0.05769230769230771,0.019230769230769273,6.5
126,essential_backbone,3,0.8846153846153846,0.9615384615384616,0.7884615384615384,0.75,0.1346153846153847,0.15384615384615385,6.5
126,redundant_or_interfering,3,0.5769230769230769,0.4807692307692308,1.0576923076923077,1.0961538461538463,-0.13461538461538458,-0.1923076923076924,6.5
126,all_heads,6,1.0,1.0961538461538463,0.6153846153846154,0.5384615384615384,0.3076923076923077,0.3653846153846154,6.5
126,all_mlps,4,0.6153846153846154,0.5384615384615384,1.0,1.0961538461538463,-0.07692307692307687,-0.1923076923076924,6.5
129,full_core,10,1.0,1.056338028169014,nan,nan,0.0,0.0,8.875
129,contextual_supporter,4,0.704225352112676,0.676056338028169,0.8873239436619719,0.8873239436619719,0.11267605633802813,0.16901408450704214,8.875
129,essential_backbone,3,0.7887323943661971,0.8309859154929577,0.8450704225352113,0.8591549295774648,0.15492957746478875,0.19718309859154926,8.875
129,redundant_or_interfering,3,0.6197183098591549,0.5070422535211268,0.9859154929577465,1.0422535211267605,0.014084507042253502,0.014084507042253502,8.875
129,all_heads,6,0.8873239436619719,0.9154929577464789,0.704225352112676,0.676056338028169,0.295774647887324,0.380281690140845,8.875
129,all_mlps,4,0.704225352112676,0.676056338028169,0.8873239436619719,0.9154929577464789,0.11267605633802813,0.14084507042253513,8.875
130,full_core,10,0.8387096774193549,0.7096774193548387,nan,nan,0.0,0.0,3.875
130,contextual_supporter,4,0.41935483870967744,0.2903225806451613,0.7096774193548387,0.7419354838709677,0.12903225806451613,-0.032258064516129004,3.875
130,essential_backbone,3,0.7741935483870968,0.8709677419354839,0.5806451612903226,0.5161290322580645,0.25806451612903225,0.19354838709677424,3.875
130,redundant_or_interfering,3,0.41935483870967744,0.3870967741935484,0.7741935483870968,0.7419354838709677,0.06451612903225812,-0.032258064516129004,3.875
130,all_heads,6,0.8709677419354839,0.9032258064516129,0.3870967741935484,0.25806451612903225,0.4516129032258065,0.4516129032258065,3.875
130,all_mlps,4,0.3870967741935484,0.25806451612903225,0.8709677419354839,0.9032258064516129,-0.032258064516129004,-0.19354838709677413,3.875
131,full_core,10,0.8606060606060606,0.8424242424242424,nan,nan,0.0,0.0,10.3125
