q_index,source,source_build_mode,source_cluster_id,source_cluster_size,target,source_nodes,suff_ratio,nec_ratio,random_suff_mean,delta_vs_random,gap
1,cluster_12,cluster_summary,12,26,cluster_0,14,0.8947368421052632,1.263157894736842,0.23684210526315788,0.6578947368421053,4.75
1,cluster_12,cluster_summary,12,26,all_valid,14,0.8947368421052632,1.263157894736842,0.23684210526315788,0.6578947368421053,4.75
1,cluster_2,cluster_summary,2,12,cluster_0,14,0.8421052631578947,1.2105263157894737,0.21052631578947367,0.631578947368421,4.75
1,cluster_2,cluster_summary,2,12,all_valid,14,0.8421052631578947,1.2105263157894737,0.21052631578947367,0.631578947368421,4.75
1,cluster_10,cluster_summary,10,11,cluster_0,14,0.8421052631578947,1.1578947368421053,0.02631578947368421,0.8157894736842105,4.75
1,cluster_10,cluster_summary,10,11,all_valid,14,0.8421052631578947,1.1578947368421053,0.02631578947368421,0.8157894736842105,4.75
1,cluster_0,cluster_summary,0,10,cluster_0,14,0.9473684210526315,1.236842105263158,-0.05263157894736842,1.0,4.75
1,cluster_0,cluster_summary,0,10,all_valid,14,0.9473684210526315,1.236842105263158,-0.05263157894736842,1.0,4.75
1,cluster_1,cluster_summary,1,8,cluster_0,14,0.9210526315789473,1.3157894736842106,0.2894736842105263,0.631578947368421,4.75
1,cluster_1,cluster_summary,1,8,all_valid,14,0.9210526315789473,1.3157894736842106,0.2894736842105263,0.631578947368421,4.75
1,global_core,global_aggregate,,10,cluster_0,10,0.7894736842105263,1.1578947368421053,0.07894736842105263,0.7105263157894737,4.75
1,global_core,global_aggregate,,10,all_valid,10,0.7894736842105263,1.1578947368421053,0.07894736842105263,0.7105263157894737,4.75
2,cluster_12,cluster_summary,12,26,cluster_1,14,0.8983050847457628,1.1864406779661016,-0.3050847457627119,1.2033898305084747,7.375
2,cluster_12,cluster_summary,12,26,all_valid,14,0.8983050847457628,1.1864406779661016,-0.3050847457627119,1.2033898305084747,7.375
2,cluster_2,cluster_summary,2,12,cluster_1,14,0.8813559322033898,1.1694915254237288,0.4745762711864407,0.4067796610169491,7.375
2,cluster_2,cluster_summary,2,12,all_valid,14,0.8813559322033898,1.1694915254237288,0.4745762711864407,0.4067796610169491,7.375
2,cluster_10,cluster_summary,10,11,cluster_1,14,0.8813559322033898,1.11864406779661,0.423728813559322,0.4576271186440678,7.375
2,cluster_10,cluster_summary,10,11,all_valid,14,0.8813559322033898,1.11864406779661,0.423728813559322,0.4576271186440678,7.375
2,cluster_0,cluster_summary,0,10,cluster_1,14,0.9152542372881356,1.1694915254237288,-0.2033898305084746,1.1186440677966103,7.375
2,cluster_0,cluster_summary,0,10,all_valid,14,0.9152542372881356,1.1694915254237288,-0.2033898305084746,1.1186440677966103,7.375
2,cluster_1,cluster_summary,1,8,cluster_1,14,0.9491525423728814,1.2033898305084745,0.576271186440678,0.3728813559322034,7.375
2,cluster_1,cluster_summary,1,8,all_valid,14,0.9491525423728814,1.2033898305084745,0.576271186440678,0.3728813559322034,7.375
2,global_core,global_aggregate,,10,cluster_1,10,0.8135593220338984,1.0847457627118644,-0.3220338983050847,1.1355932203389831,7.375
2,global_core,global_aggregate,,10,all_valid,10,0.8135593220338984,1.0847457627118644,-0.3220338983050847,1.1355932203389831,7.375
3,cluster_12,cluster_summary,12,26,cluster_2,14,0.803030303030303,0.8181818181818182,0.3181818181818182,0.4848484848484848,8.25
3,cluster_12,cluster_summary,12,26,all_valid,14,0.803030303030303,0.8181818181818182,0.3181818181818182,0.4848484848484848,8.25
