q_index,source,source_build_mode,source_cluster_id,source_cluster_size,target,source_nodes,suff_ratio,nec_ratio,random_suff_mean,delta_vs_random,gap
3,cluster_12,compact_support,12,12,all_valid,2,0.7424242424242424,0.696969696969697,0.3333333333333333,0.4090909090909091,8.25
3,cluster_8,compact_support,8,11,cluster_0,2,0.6515151515151515,0.5606060606060606,0.015151515151515152,0.6363636363636364,8.25
3,cluster_8,compact_support,8,11,all_valid,2,0.6515151515151515,0.5606060606060606,0.015151515151515152,0.6363636363636364,8.25
3,cluster_2,compact_support,2,9,cluster_0,2,0.6515151515151515,0.5606060606060606,-0.09090909090909091,0.7424242424242424,8.25
3,cluster_2,compact_support,2,9,all_valid,2,0.6515151515151515,0.5606060606060606,-0.09090909090909091,0.7424242424242424,8.25
3,cluster_10,compact_support,10,8,cluster_0,2,0.6515151515151515,0.5606060606060606,0.13636363636363635,0.5151515151515151,8.25
3,cluster_10,compact_support,10,8,all_valid,2,0.6515151515151515,0.5606060606060606,0.13636363636363635,0.5151515151515151,8.25
3,cluster_1,compact_support,1,8,cluster_0,2,0.3939393939393939,0.3181818181818182,0.07575757575757576,0.3181818181818182,8.25
3,cluster_1,compact_support,1,8,all_valid,2,0.3939393939393939,0.3181818181818182,0.07575757575757576,0.3181818181818182,8.25
3,global_core,global_aggregate,,8,cluster_0,8,0.8181818181818182,0.8333333333333334,0.36363636363636365,0.4545454545454546,8.25
3,global_core,global_aggregate,,8,all_valid,8,0.8181818181818182,0.8333333333333334,0.36363636363636365,0.4545454545454546,8.25
4,cluster_0,compact_support,0,57,cluster_10,2,0.4230769230769231,0.6153846153846154,-0.057692307692307696,0.4807692307692308,6.5
4,cluster_0,compact_support,0,57,all_valid,2,0.4230769230769231,0.6153846153846154,-0.057692307692307696,0.4807692307692308,6.5
4,cluster_6,compact_support,6,15,cluster_10,2,0.4807692307692308,0.6923076923076923,0.17307692307692307,0.3076923076923077,6.5
4,cluster_6,compact_support,6,15,all_valid,2,0.4807692307692308,0.6923076923076923,0.17307692307692307,0.3076923076923077,6.5
4,cluster_12,compact_support,12,12,cluster_10,2,0.5,0.6346153846153846,-0.019230769230769232,0.5192307692307693,6.5
4,cluster_12,compact_support,12,12,all_valid,2,0.5,0.6346153846153846,-0.019230769230769232,0.5192307692307693,6.5
4,cluster_8,compact_support,8,11,cluster_10,2,0.4807692307692308,0.6923076923076923,0.09615384615384616,0.38461538461538464,6.5
4,cluster_8,compact_support,8,11,all_valid,2,0.4807692307692308,0.6923076923076923,0.09615384615384616,0.38461538461538464,6.5
4,cluster_2,compact_support,2,9,cluster_10,2,0.4807692307692308,0.6923076923076923,0.057692307692307696,0.4230769230769231,6.5
4,cluster_2,compact_support,2,9,all_valid,2,0.4807692307692308,0.6923076923076923,0.057692307692307696,0.4230769230769231,6.5
4,cluster_10,compact_support,10,8,cluster_10,2,0.4807692307692308,0.6923076923076923,-0.019230769230769232,0.5,6.5
4,cluster_10,compact_support,10,8,all_valid,2,0.4807692307692308,0.6923076923076923,-0.019230769230769232,0.5,6.5
4,cluster_1,compact_support,1,8,cluster_10,2,0.28846153846153844,0.4230769230769231,-0.019230769230769232,0.30769230769230765,6.5
4,cluster_1,compact_support,1,8,all_valid,2,0.28846153846153844,0.4230769230769231,-0.019230769230769232,0.30769230769230765,6.5
4,global_core,global_aggregate,,8,cluster_10,8,0.7692307692307693,1.0192307692307692,0.019230769230769232,0.75,6.5
4,global_core,global_aggregate,,8,all_valid,8,0.7692307692307693,1.0192307692307692,0.019230769230769232,0.75,6.5
5,cluster_0,compact_support,0,57,cluster_12,2,0.5492957746478874,0.43661971830985913,-0.4225352112676056,0.971830985915493,8.875
5,cluster_0,compact_support,0,57,all_valid,2,0.5492957746478874,0.43661971830985913,-0.4225352112676056,0.971830985915493,8.875
5,cluster_6,compact_support,6,15,cluster_12,2,0.43661971830985913,0.4084507042253521,-0.1267605633802817,0.5633802816901408,8.875
5,cluster_6,compact_support,6,15,all_valid,2,0.43661971830985913,0.4084507042253521,-0.1267605633802817,0.5633802816901408,8.875
5,cluster_12,compact_support,12,12,cluster_12,2,0.704225352112676,0.647887323943662,-0.18309859154929578,0.8873239436619718,8.875
5,cluster_12,compact_support,12,12,all_valid,2,0.704225352112676,0.647887323943662,-0.18309859154929578,0.8873239436619718,8.875
5,cluster_8,compact_support,8,11,cluster_12,2,0.43661971830985913,0.4084507042253521,-0.16901408450704225,0.6056338028169014,8.875
5,cluster_8,compact_support,8,11,all_valid,2,0.43661971830985913,0.4084507042253521,-0.16901408450704225,0.6056338028169014,8.875
5,cluster_2,compact_support,2,9,cluster_12,2,0.43661971830985913,0.4084507042253521,0.323943661971831,0.11267605633802813,8.875
5,cluster_2,compact_support,2,9,all_valid,2,0.43661971830985913,0.4084507042253521,0.323943661971831,0.11267605633802813,8.875
5,cluster_10,compact_support,10,8,cluster_12,2,0.43661971830985913,0.4084507042253521,-0.16901408450704225,0.6056338028169014,8.875
5,cluster_10,compact_support,10,8,all_valid,2,0.43661971830985913,0.4084507042253521,-0.16901408450704225,0.6056338028169014,8.875
5,cluster_1,compact_support,1,8,cluster_12,2,0.22535211267605634,0.2535211267605634,0.014084507042253521,0.2112676056338028,8.875
5,cluster_1,compact_support,1,8,all_valid,2,0.22535211267605634,0.2535211267605634,0.014084507042253521,0.2112676056338028,8.875
5,global_core,global_aggregate,,8,cluster_12,8,0.9014084507042254,1.0845070422535212,0.056338028169014086,0.8450704225352113,8.875
5,global_core,global_aggregate,,8,all_valid,8,0.9014084507042254,1.0845070422535212,0.056338028169014086,0.8450704225352113,8.875
6,cluster_0,compact_support,0,57,cluster_0,2,0.5675675675675675,0.5675675675675675,0.05405405405405406,0.5135135135135135,4.625
6,cluster_0,compact_support,0,57,all_valid,2,0.5675675675675675,0.5675675675675675,0.05405405405405406,0.5135135135135135,4.625
6,cluster_6,compact_support,6,15,cluster_0,2,0.6486486486486487,0.6216216216216216,0.21621621621621623,0.43243243243243246,4.625
6,cluster_6,compact_support,6,15,all_valid,2,0.6486486486486487,0.6216216216216216,0.21621621621621623,0.43243243243243246,4.625
6,cluster_12,compact_support,12,12,cluster_0,2,0.5675675675675675,0.5405405405405406,0.05405405405405406,0.5135135135135135,4.625
6,cluster_12,compact_support,12,12,all_valid,2,0.5675675675675675,0.5405405405405406,0.05405405405405406,0.5135135135135135,4.625
6,cluster_8,compact_support,8,11,cluster_0,2,0.6486486486486487,0.6216216216216216,0.43243243243243246,0.21621621621621623,4.625
6,cluster_8,compact_support,8,11,all_valid,2,0.6486486486486487,0.6216216216216216,0.43243243243243246,0.21621621621621623,4.625
6,cluster_2,compact_support,2,9,cluster_0,2,0.6486486486486487,0.6216216216216216,0.08108108108108109,0.5675675675675675,4.625
6,cluster_2,compact_support,2,9,all_valid,2,0.6486486486486487,0.6216216216216216,0.08108108108108109,0.5675675675675675,4.625
6,cluster_10,compact_support,10,8,cluster_0,2,0.6486486486486487,0.6216216216216216,0.10810810810810811,0.5405405405405406,4.625
6,cluster_10,compact_support,10,8,all_valid,2,0.6486486486486487,0.6216216216216216,0.10810810810810811,0.5405405405405406,4.625
6,cluster_1,compact_support,1,8,cluster_0,2,0.5135135135135135,0.2972972972972973,0.02702702702702703,0.48648648648648646,4.625
6,cluster_1,compact_support,1,8,all_valid,2,0.5135135135135135,0.2972972972972973,0.02702702702702703,0.48648648648648646,4.625
6,global_core,global_aggregate,,8,cluster_0,8,0.8108108108108109,0.8648648648648649,0.21621621621621623,0.5945945945945946,4.625
6,global_core,global_aggregate,,8,all_valid,8,0.8108108108108109,0.8648648648648649,0.21621621621621623,0.5945945945945946,4.625
7,cluster_0,compact_support,0,57,cluster_6,2,0.46,0.34,0.02,0.44,6.25
7,cluster_0,compact_support,0,57,all_valid,2,0.46,0.34,0.02,0.44,6.25
7,cluster_6,compact_support,6,15,cluster_6,2,0.48,0.38,-0.02,0.5,6.25
7,cluster_6,compact_support,6,15,all_valid,2,0.48,0.38,-0.02,0.5,6.25
7,cluster_12,compact_support,12,12,cluster_6,2,0.62,0.52,-0.06,0.6799999999999999,6.25
7,cluster_12,compact_support,12,12,all_valid,2,0.62,0.52,-0.06,0.6799999999999999,6.25
7,cluster_8,compact_support,8,11,cluster_6,2,0.48,0.38,-0.02,0.5,6.25
7,cluster_8,compact_support,8,11,all_valid,2,0.48,0.38,-0.02,0.5,6.25
7,cluster_2,compact_support,2,9,cluster_6,2,0.48,0.38,0.24,0.24,6.25
7,cluster_2,compact_support,2,9,all_valid,2,0.48,0.38,0.24,0.24,6.25
7,cluster_10,compact_support,10,8,cluster_6,2,0.48,0.38,-0.04,0.52,6.25
7,cluster_10,compact_support,10,8,all_valid,2,0.48,0.38,-0.04,0.52,6.25
7,cluster_1,compact_support,1,8,cluster_6,2,0.28,0.18,0.0,0.28,6.25
7,cluster_1,compact_support,1,8,all_valid,2,0.28,0.18,0.0,0.28,6.25
7,global_core,global_aggregate,,8,cluster_6,8,0.86,0.9,0.54,0.31999999999999995,6.25
7,global_core,global_aggregate,,8,all_valid,8,0.86,0.9,0.54,0.31999999999999995,6.25
8,cluster_0,compact_support,0,57,cluster_1,2,0.9027777777777778,0.5138888888888888,0.1111111111111111,0.7916666666666667,9.0
8,cluster_0,compact_support,0,57,all_valid,2,0.9027777777777778,0.5138888888888888,0.1111111111111111,0.7916666666666667,9.0
8,cluster_6,compact_support,6,15,cluster_1,2,0.7222222222222222,0.375,-0.027777777777777776,0.75,9.0
8,cluster_6,compact_support,6,15,all_valid,2,0.7222222222222222,0.375,-0.027777777777777776,0.75,9.0
8,cluster_12,compact_support,12,12,cluster_1,2,0.9861111111111112,0.6388888888888888,0.08333333333333333,0.9027777777777778,9.0
8,cluster_12,compact_support,12,12,all_valid,2,0.9861111111111112,0.6388888888888888,0.08333333333333333,0.9027777777777778,9.0
8,cluster_8,compact_support,8,11,cluster_1,2,0.7222222222222222,0.375,0.05555555555555555,0.6666666666666666,9.0
8,cluster_8,compact_support,8,11,all_valid,2,0.7222222222222222,0.375,0.05555555555555555,0.6666666666666666,9.0
8,cluster_2,compact_support,2,9,cluster_1,2,0.7222222222222222,0.375,0.125,0.5972222222222222,9.0
8,cluster_2,compact_support,2,9,all_valid,2,0.7222222222222222,0.375,0.125,0.5972222222222222,9.0
8,cluster_10,compact_support,10,8,cluster_1,2,0.7222222222222222,0.375,0.013888888888888888,0.7083333333333334,9.0
8,cluster_10,compact_support,10,8,all_valid,2,0.7222222222222222,0.375,0.013888888888888888,0.7083333333333334,9.0
8,cluster_1,compact_support,1,8,cluster_1,2,0.5694444444444444,0.3055555555555556,0.09722222222222222,0.4722222222222222,9.0
8,cluster_1,compact_support,1,8,all_valid,2,0.5694444444444444,0.3055555555555556,0.09722222222222222,0.4722222222222222,9.0
8,global_core,global_aggregate,,8,cluster_1,8,1.125,0.8611111111111112,0.5555555555555556,0.5694444444444444,9.0
8,global_core,global_aggregate,,8,all_valid,8,1.125,0.8611111111111112,0.5555555555555556,0.5694444444444444,9.0
9,cluster_0,compact_support,0,57,cluster_0,2,0.5909090909090909,0.45454545454545453,0.0,0.5909090909090909,5.5
9,cluster_0,compact_support,0,57,all_valid,2,0.5909090909090909,0.45454545454545453,0.0,0.5909090909090909,5.5
9,cluster_6,compact_support,6,15,cluster_0,2,0.5227272727272727,0.4318181818181818,0.09090909090909091,0.43181818181818177,5.5
9,cluster_6,compact_support,6,15,all_valid,2,0.5227272727272727,0.4318181818181818,0.09090909090909091,0.43181818181818177,5.5
9,cluster_12,compact_support,12,12,cluster_0,2,0.5909090909090909,0.5909090909090909,-0.022727272727272728,0.6136363636363636,5.5
9,cluster_12,compact_support,12,12,all_valid,2,0.5909090909090909,0.5909090909090909,-0.022727272727272728,0.6136363636363636,5.5
9,cluster_8,compact_support,8,11,cluster_0,2,0.5227272727272727,0.4318181818181818,0.06818181818181818,0.45454545454545453,5.5
9,cluster_8,compact_support,8,11,all_valid,2,0.5227272727272727,0.4318181818181818,0.06818181818181818,0.45454545454545453,5.5
9,cluster_2,compact_support,2,9,cluster_0,2,0.5227272727272727,0.4318181818181818,0.0,0.5227272727272727,5.5
9,cluster_2,compact_support,2,9,all_valid,2,0.5227272727272727,0.4318181818181818,0.0,0.5227272727272727,5.5
9,cluster_10,compact_support,10,8,cluster_0,2,0.5227272727272727,0.4318181818181818,-0.06818181818181818,0.5909090909090908,5.5
9,cluster_10,compact_support,10,8,all_valid,2,0.5227272727272727,0.4318181818181818,-0.06818181818181818,0.5909090909090908,5.5
9,cluster_1,compact_support,1,8,cluster_0,2,0.45454545454545453,0.3409090909090909,0.022727272727272728,0.4318181818181818,5.5
9,cluster_1,compact_support,1,8,all_valid,2,0.45454545454545453,0.3409090909090909,0.022727272727272728,0.4318181818181818,5.5
9,global_core,global_aggregate,,8,cluster_0,8,0.9090909090909091,1.0227272727272727,-0.022727272727272728,0.9318181818181818,5.5
9,global_core,global_aggregate,,8,all_valid,8,0.9090909090909091,1.0227272727272727,-0.022727272727272728,0.9318181818181818,5.5
10,cluster_0,compact_support,0,57,cluster_6,2,0.7083333333333334,0.5,0.125,0.5833333333333334,6.0
10,cluster_0,compact_support,0,57,all_valid,2,0.7083333333333334,0.5,0.125,0.5833333333333334,6.0
10,cluster_6,compact_support,6,15,cluster_6,2,0.7083333333333334,0.5,0.0625,0.6458333333333334,6.0
10,cluster_6,compact_support,6,15,all_valid,2,0.7083333333333334,0.5,0.0625,0.6458333333333334,6.0
10,cluster_12,compact_support,12,12,cluster_6,2,0.7291666666666666,0.4791666666666667,0.16666666666666666,0.5625,6.0
10,cluster_12,compact_support,12,12,all_valid,2,0.7291666666666666,0.4791666666666667,0.16666666666666666,0.5625,6.0
10,cluster_8,compact_support,8,11,cluster_6,2,0.7083333333333334,0.5,0.20833333333333334,0.5,6.0
10,cluster_8,compact_support,8,11,all_valid,2,0.7083333333333334,0.5,0.20833333333333334,0.5,6.0
10,cluster_2,compact_support,2,9,cluster_6,2,0.7083333333333334,0.5,0.25,0.45833333333333337,6.0
10,cluster_2,compact_support,2,9,all_valid,2,0.7083333333333334,0.5,0.25,0.45833333333333337,6.0
10,cluster_10,compact_support,10,8,cluster_6,2,0.7083333333333334,0.5,0.3541666666666667,0.3541666666666667,6.0
10,cluster_10,compact_support,10,8,all_valid,2,0.7083333333333334,0.5,0.3541666666666667,0.3541666666666667,6.0
10,cluster_1,compact_support,1,8,cluster_6,2,0.6458333333333334,0.22916666666666666,0.10416666666666667,0.5416666666666667,6.0
10,cluster_1,compact_support,1,8,all_valid,2,0.6458333333333334,0.22916666666666666,0.10416666666666667,0.5416666666666667,6.0
10,global_core,global_aggregate,,8,cluster_6,8,0.9375,0.7916666666666666,0.10416666666666667,0.8333333333333334,6.0
10,global_core,global_aggregate,,8,all_valid,8,0.9375,0.7916666666666666,0.10416666666666667,0.8333333333333334,6.0
11,cluster_0,compact_support,0,57,cluster_0,2,0.6153846153846154,0.5384615384615384,0.09230769230769231,0.5230769230769231,8.125
11,cluster_0,compact_support,0,57,all_valid,2,0.6153846153846154,0.5384615384615384,0.09230769230769231,0.5230769230769231,8.125
11,cluster_6,compact_support,6,15,cluster_0,2,0.5846153846153846,0.5384615384615384,0.2,0.38461538461538464,8.125
11,cluster_6,compact_support,6,15,all_valid,2,0.5846153846153846,0.5384615384615384,0.2,0.38461538461538464,8.125
11,cluster_12,compact_support,12,12,cluster_0,2,0.6461538461538462,0.5846153846153846,0.12307692307692308,0.5230769230769231,8.125
11,cluster_12,compact_support,12,12,all_valid,2,0.6461538461538462,0.5846153846153846,0.12307692307692308,0.5230769230769231,8.125
11,cluster_8,compact_support,8,11,cluster_0,2,0.5846153846153846,0.5384615384615384,0.13846153846153847,0.4461538461538462,8.125
11,cluster_8,compact_support,8,11,all_valid,2,0.5846153846153846,0.5384615384615384,0.13846153846153847,0.4461538461538462,8.125
11,cluster_2,compact_support,2,9,cluster_0,2,0.5846153846153846,0.5384615384615384,0.16923076923076924,0.4153846153846154,8.125
11,cluster_2,compact_support,2,9,all_valid,2,0.5846153846153846,0.5384615384615384,0.16923076923076924,0.4153846153846154,8.125
11,cluster_10,compact_support,10,8,cluster_0,2,0.5846153846153846,0.5384615384615384,0.09230769230769231,0.49230769230769234,8.125
11,cluster_10,compact_support,10,8,all_valid,2,0.5846153846153846,0.5384615384615384,0.09230769230769231,0.49230769230769234,8.125
11,cluster_1,compact_support,1,8,cluster_0,2,0.49230769230769234,0.49230769230769234,0.06153846153846154,0.4307692307692308,8.125
11,cluster_1,compact_support,1,8,all_valid,2,0.49230769230769234,0.49230769230769234,0.06153846153846154,0.4307692307692308,8.125
11,global_core,global_aggregate,,8,cluster_0,8,0.8307692307692308,0.9230769230769231,0.4153846153846154,0.4153846153846154,8.125
11,global_core,global_aggregate,,8,all_valid,8,0.8307692307692308,0.9230769230769231,0.4153846153846154,0.4153846153846154,8.125
13,cluster_0,compact_support,0,57,cluster_0,2,0.5121951219512195,0.36585365853658536,0.2926829268292683,0.21951219512195125,5.125
13,cluster_0,compact_support,0,57,all_valid,2,0.5121951219512195,0.36585365853658536,0.2926829268292683,0.21951219512195125,5.125
13,cluster_6,compact_support,6,15,cluster_0,2,0.6097560975609756,0.4634146341463415,-0.04878048780487805,0.6585365853658537,5.125
13,cluster_6,compact_support,6,15,all_valid,2,0.6097560975609756,0.4634146341463415,-0.04878048780487805,0.6585365853658537,5.125
13,cluster_12,compact_support,12,12,cluster_0,2,0.6829268292682927,0.5609756097560976,0.24390243902439024,0.4390243902439025,5.125
13,cluster_12,compact_support,12,12,all_valid,2,0.6829268292682927,0.5609756097560976,0.24390243902439024,0.4390243902439025,5.125
13,cluster_8,compact_support,8,11,cluster_0,2,0.6097560975609756,0.4634146341463415,0.0,0.6097560975609756,5.125
13,cluster_8,compact_support,8,11,all_valid,2,0.6097560975609756,0.4634146341463415,0.0,0.6097560975609756,5.125
13,cluster_2,compact_support,2,9,cluster_0,2,0.6097560975609756,0.4634146341463415,0.14634146341463414,0.46341463414634143,5.125
13,cluster_2,compact_support,2,9,all_valid,2,0.6097560975609756,0.4634146341463415,0.14634146341463414,0.46341463414634143,5.125
13,cluster_10,compact_support,10,8,cluster_0,2,0.6097560975609756,0.4634146341463415,-0.07317073170731707,0.6829268292682926,5.125
13,cluster_10,compact_support,10,8,all_valid,2,0.6097560975609756,0.4634146341463415,-0.07317073170731707,0.6829268292682926,5.125
13,cluster_1,compact_support,1,8,cluster_0,2,0.3170731707317073,0.21951219512195122,-0.024390243902439025,0.34146341463414637,5.125
13,cluster_1,compact_support,1,8,all_valid,2,0.3170731707317073,0.21951219512195122,-0.024390243902439025,0.34146341463414637,5.125
13,global_core,global_aggregate,,8,cluster_0,8,0.9512195121951219,0.926829268292683,0.0,0.9512195121951219,5.125
13,global_core,global_aggregate,,8,all_valid,8,0.9512195121951219,0.926829268292683,0.0,0.9512195121951219,5.125
14,cluster_0,compact_support,0,57,cluster_0,2,0.5833333333333334,0.6388888888888888,-0.2777777777777778,0.8611111111111112,4.5
14,cluster_0,compact_support,0,57,all_valid,2,0.5833333333333334,0.6388888888888888,-0.2777777777777778,0.8611111111111112,4.5
14,cluster_6,compact_support,6,15,cluster_0,2,0.6666666666666666,0.75,-0.25,0.9166666666666666,4.5
14,cluster_6,compact_support,6,15,all_valid,2,0.6666666666666666,0.75,-0.25,0.9166666666666666,4.5
14,cluster_12,compact_support,12,12,cluster_0,2,0.7777777777777778,0.8333333333333334,0.3055555555555556,0.4722222222222222,4.5
14,cluster_12,compact_support,12,12,all_valid,2,0.7777777777777778,0.8333333333333334,0.3055555555555556,0.4722222222222222,4.5
14,cluster_8,compact_support,8,11,cluster_0,2,0.6666666666666666,0.75,0.1111111111111111,0.5555555555555556,4.5
14,cluster_8,compact_support,8,11,all_valid,2,0.6666666666666666,0.75,0.1111111111111111,0.5555555555555556,4.5
14,cluster_2,compact_support,2,9,cluster_0,2,0.6666666666666666,0.75,-0.1111111111111111,0.7777777777777777,4.5
14,cluster_2,compact_support,2,9,all_valid,2,0.6666666666666666,0.75,-0.1111111111111111,0.7777777777777777,4.5
14,cluster_10,compact_support,10,8,cluster_0,2,0.6666666666666666,0.75,-0.19444444444444445,0.861111111111111,4.5
14,cluster_10,compact_support,10,8,all_valid,2,0.6666666666666666,0.75,-0.19444444444444445,0.861111111111111,4.5
14,cluster_1,compact_support,1,8,cluster_0,2,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.0,4.5
14,cluster_1,compact_support,1,8,all_valid,2,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.0,4.5
14,global_core,global_aggregate,,8,cluster_0,8,0.9722222222222222,1.1388888888888888,-0.6388888888888888,1.6111111111111112,4.5
14,global_core,global_aggregate,,8,all_valid,8,0.9722222222222222,1.1388888888888888,-0.6388888888888888,1.6111111111111112,4.5
15,cluster_0,compact_support,0,57,cluster_0,2,0.6909090909090909,0.36363636363636365,0.07272727272727272,0.6181818181818182,6.875
15,cluster_0,compact_support,0,57,all_valid,2,0.6909090909090909,0.36363636363636365,0.07272727272727272,0.6181818181818182,6.875
15,cluster_6,compact_support,6,15,cluster_0,2,0.5818181818181818,0.32727272727272727,0.03636363636363636,0.5454545454545454,6.875
15,cluster_6,compact_support,6,15,all_valid,2,0.5818181818181818,0.32727272727272727,0.03636363636363636,0.5454545454545454,6.875
15,cluster_12,compact_support,12,12,cluster_0,2,0.7818181818181819,0.41818181818181815,0.2909090909090909,0.49090909090909096,6.875
15,cluster_12,compact_support,12,12,all_valid,2,0.7818181818181819,0.41818181818181815,0.2909090909090909,0.49090909090909096,6.875
15,cluster_8,compact_support,8,11,cluster_0,2,0.5818181818181818,0.32727272727272727,0.10909090909090909,0.4727272727272727,6.875
15,cluster_8,compact_support,8,11,all_valid,2,0.5818181818181818,0.32727272727272727,0.10909090909090909,0.4727272727272727,6.875
15,cluster_2,compact_support,2,9,cluster_0,2,0.5818181818181818,0.32727272727272727,0.07272727272727272,0.509090909090909,6.875
15,cluster_2,compact_support,2,9,all_valid,2,0.5818181818181818,0.32727272727272727,0.07272727272727272,0.509090909090909,6.875
15,cluster_10,compact_support,10,8,cluster_0,2,0.5818181818181818,0.32727272727272727,0.07272727272727272,0.509090909090909,6.875
15,cluster_10,compact_support,10,8,all_valid,2,0.5818181818181818,0.32727272727272727,0.07272727272727272,0.509090909090909,6.875
15,cluster_1,compact_support,1,8,cluster_0,2,0.4727272727272727,0.2909090909090909,0.3090909090909091,0.16363636363636364,6.875
15,cluster_1,compact_support,1,8,all_valid,2,0.4727272727272727,0.2909090909090909,0.3090909090909091,0.16363636363636364,6.875
15,global_core,global_aggregate,,8,cluster_0,8,0.9636363636363636,0.7636363636363637,0.23636363636363636,0.7272727272727273,6.875
15,global_core,global_aggregate,,8,all_valid,8,0.9636363636363636,0.7636363636363637,0.23636363636363636,0.7272727272727273,6.875
