source,source_build_mode,source_cluster_id,source_cluster_size,target,n_samples,source_nodes,suff_median,suff_mean,nec_median,nec_mean,random_suff_median,delta_vs_random_median,delta_vs_random_mean,suff_vs_within_ratio,delta_vs_within_ratio
cluster_6,compact_support,6,15,cluster_2,9,2,0.49019607843137253,0.5149168858760541,0.4909090909090909,0.4702113949207821,-0.045454545454545456,0.5438596491228069,0.5471307614657108,0.6920415224913494,0.9582289055973265
cluster_6,compact_support,6,15,cluster_10,8,2,0.5077956989247312,0.5780596857804685,0.4669354838709677,0.4751420658806207,0.0882515168229454,0.4836021505376344,0.46101778802683463,0.716888045540797,0.8520609318996416
cluster_6,compact_support,6,15,cluster_1,8,2,0.6492537313432836,0.6506550962085934,0.5075571509540903,0.5250050582665216,0.11913646055437101,0.5393960430406108,0.5651749972814479,0.9165935030728709,0.9503644567858381
cluster_6,compact_support,6,15,all_valid,139,2,0.5909090909090909,0.6220286205472669,0.4915254237288136,0.5242120214388583,0.045454545454545456,0.5555555555555556,0.5719471238572384,0.8342245989304813,0.978835978835979
cluster_12,compact_support,12,12,cluster_0,57,2,0.7166666666666667,0.7183143182140889,0.6923076923076923,0.7067248839961869,0.03333333333333333,0.6744186046511628,0.6912793332820761,0.900523560209424,0.8945671507142821
cluster_12,compact_support,12,12,cluster_6,15,2,0.7971014492753623,0.8707989209859422,0.6170212765957447,0.70488441309568,0.14492753623188406,0.7058823529411764,0.7207179134973637,1.0015934441156384,0.9363015208287414
cluster_12,compact_support,12,12,cluster_12,12,2,0.7958333333333334,0.7942168477620318,0.6550247430529121,0.6515283738954428,0.07588652482269503,0.753904951811233,0.7372610593572003,1.0,1.0
cluster_12,compact_support,12,12,cluster_8,11,2,0.8053097345132744,0.8295328006202556,0.62,0.6508367144639833,0.08,0.7079646017699115,0.7911503943881805,1.0119075198072556,0.9390634722176168
cluster_12,compact_support,12,12,cluster_2,9,2,0.5471698113207547,0.590971032470244,0.5094339622641509,0.579780653496992,-0.023809523809523808,0.5681818181818182,0.6376944481462854,0.6875432184135137,0.7536517923337408
cluster_12,compact_support,12,12,cluster_10,8,2,0.5867486338797814,0.6525362685817282,0.5247311827956989,0.5104964704604917,0.00641025641025641,0.6157407407407407,0.629267059934885,0.7372757703201441,0.8167352386550094
cluster_12,compact_support,12,12,cluster_1,8,2,0.7935953145664084,0.8121891436156378,0.6995008022820467,0.7465593196784853,0.03273809523809523,0.7253616636528029,0.807953964915008,0.997187829821665,0.9621394075077293
cluster_12,compact_support,12,12,all_valid,139,2,0.7435897435897436,0.7765786227310895,0.6458333333333334,0.6869338744345214,0.045454545454545456,0.7058823529411764,0.7204918863884343,0.9343536045106725,0.9363015208287414
cluster_8,compact_support,8,11,cluster_0,57,2,0.5789473684210527,0.5850098639230363,0.5454545454545454,0.5542412625070654,0.011363636363636364,0.5974025974025974,0.5880501687600671,0.933786078098472,1.1094619666048235
cluster_8,compact_support,8,11,cluster_6,15,2,0.7083333333333334,0.7068318961944422,0.4915254237288136,0.5722136233788413,0.058823529411764705,0.6000000000000001,0.5529672994325027,1.14247311827957,1.1142857142857143
cluster_8,compact_support,8,11,cluster_12,12,2,0.6243055555555556,0.6268020052414758,0.4125586854460094,0.4747704658127901,0.06010488100040339,0.5809238949817215,0.5532233124957279,1.0069444444444444,1.0788586621089111
cluster_8,compact_support,8,11,cluster_8,11,2,0.62,0.6149630932397749,0.42,0.42870876910462846,0.0958904109589041,0.5384615384615385,0.5428374517717118,1.0,1.0
cluster_8,compact_support,8,11,cluster_2,9,2,0.49019607843137253,0.5149168858760541,0.4909090909090909,0.4702113949207821,-0.05660377358490566,0.5471698113207547,0.523095341774879,0.7906388361796332,1.0161725067385443
cluster_8,compact_support,8,11,cluster_10,8,2,0.5077956989247312,0.5780596857804685,0.4669354838709677,0.4751420658806207,0.08568812140240711,0.5040983606557377,0.4765177420107729,0.8190253208463406,0.9361826697892269
cluster_8,compact_support,8,11,cluster_1,8,2,0.6492537313432836,0.6506550962085934,0.5075571509540903,0.5250050582665216,0.04563492063492063,0.6460153325013371,0.5936106887971413,1.0471834376504574,1.199742760359626
cluster_8,compact_support,8,11,all_valid,139,2,0.5909090909090909,0.6220286205472669,0.4915254237288136,0.5242120214388583,0.024096385542168676,0.5797101449275363,0.5717709195041238,0.9530791788856305,1.0766045548654244
cluster_2,compact_support,2,9,cluster_0,57,2,0.5789473684210527,0.5850098639230363,0.5454545454545454,0.5542412625070654,0.0,0.5675675675675675,0.5639773766421631,1.1810526315789476,1.135135135135135
cluster_2,compact_support,2,9,cluster_6,15,2,0.7083333333333334,0.7068318961944422,0.4915254237288136,0.5722136233788413,0.1694915254237288,0.5531914893617021,0.5278461967298805,1.445,1.1063829787234043
cluster_2,compact_support,2,9,cluster_12,12,2,0.6243055555555556,0.6268020052414758,0.4125586854460094,0.4747704658127901,0.047244094488188976,0.6227621483375958,0.5472798935320123,1.2735833333333333,1.2455242966751916
cluster_2,compact_support,2,9,cluster_8,11,2,0.62,0.6149630932397749,0.42,0.42870876910462846,0.08,0.5399999999999999,0.5293764095947773,1.2648000000000001,1.0799999999999998
cluster_2,compact_support,2,9,cluster_2,9,2,0.49019607843137253,0.5149168858760541,0.4909090909090909,0.4702113949207821,0.05454545454545454,0.5,0.4423343719841763,1.0,1.0
cluster_2,compact_support,2,9,cluster_10,8,2,0.5077956989247312,0.5780596857804685,0.4669354838709677,0.4751420658806207,0.09268707482993196,0.45227920227920226,0.4780077976723742,1.0359032258064518,0.9045584045584045
cluster_2,compact_support,2,9,cluster_1,8,2,0.6492537313432836,0.6506550962085934,0.5075571509540903,0.5250050582665216,0.11473880597014925,0.5893087855297157,0.5789398968842565,1.3244776119402986,1.1786175710594313
cluster_2,compact_support,2,9,all_valid,139,2,0.5909090909090909,0.6220286205472669,0.4915254237288136,0.5242120214388583,0.047619047619047616,0.5423728813559322,0.5505515573452264,1.2054545454545456,1.0847457627118644
cluster_10,compact_support,10,8,cluster_0,57,2,0.5789473684210527,0.5850098639230363,0.5454545454545454,0.5542412625070654,0.0,0.5909090909090908,0.5875458488394073,1.1401186927084785,1.138047138047138
cluster_10,compact_support,10,8,cluster_6,15,2,0.7083333333333334,0.7068318961944422,0.4915254237288136,0.5722136233788413,0.0425531914893617,0.5797101449275361,0.6034800972433663,1.3949179460031764,1.116478797638218
cluster_10,compact_support,10,8,cluster_12,12,2,0.6243055555555556,0.6268020052414758,0.4125586854460094,0.4747704658127901,0.06692913385826772,0.5655287658152304,0.5188961940687328,1.2294423857420151,1.089166511940444
cluster_10,compact_support,10,8,cluster_8,11,2,0.62,0.6149630932397749,0.42,0.42870876910462846,0.07575757575757576,0.5833333333333334,0.5559270790739754,1.2209634727368979,1.1234567901234571
cluster_10,compact_support,10,8,cluster_2,9,2,0.49019607843137253,0.5149168858760541,0.4909090909090909,0.4702113949207821,-0.0196078431372549,0.509090909090909,0.48326153377704295,0.965341139102544,0.9804713804713805
cluster_10,compact_support,10,8,cluster_10,8,2,0.5077956989247312,0.5780596857804685,0.4669354838709677,0.4751420658806207,0.05064102564102564,0.5192307692307692,0.5387744166432691,1.0,1.0
cluster_10,compact_support,10,8,cluster_1,8,2,0.6492537313432836,0.6506550962085934,0.5075571509540903,0.5250050582665216,0.01857235142118863,0.6092952956735311,0.5589839333025072,1.2785727266262652,1.1734576064823563
cluster_10,compact_support,10,8,all_valid,139,2,0.5909090909090909,0.6220286205472669,0.4915254237288136,0.5242120214388583,0.02531645569620253,0.5681818181818181,0.5669511934315536,1.1636748640454304,1.0942760942760943
cluster_1,compact_support,1,8,cluster_0,57,2,0.4153846153846154,0.4094240642370493,0.39436619718309857,0.3908500099941705,0.02702702702702703,0.4117647058823529,0.38200249871711095,0.7839653304442038,0.928044612340349
cluster_1,compact_support,1,8,cluster_6,15,2,0.5084745762711864,0.5337708278018224,0.3333333333333333,0.35798140342364754,0.10416666666666667,0.3870967741935484,0.3754828321379115,0.9596562425399857,0.8724474696655815
cluster_1,compact_support,1,8,cluster_12,12,2,0.4381926683716965,0.4077840565942796,0.2621772300469484,0.298728976293913,0.04037558685446009,0.39202437731849493,0.36817742860636277,0.8270115149550329,0.8835534131000942
cluster_1,compact_support,1,8,cluster_8,11,2,0.4690265486725664,0.48486125847338957,0.30303030303030304,0.29319840378204404,0.12307692307692308,0.3561643835616438,0.3394272668895085,0.8852050355228718,0.802731347660341
cluster_1,compact_support,1,8,cluster_2,9,2,0.3584905660377358,0.3518036225554188,0.30357142857142855,0.2870009746448206,0.09523809523809523,0.24561403508771928,0.2311984971734373,0.6765878288599522,0.5535704705188047
cluster_1,compact_support,1,8,cluster_10,8,2,0.3530950305143854,0.4168220243501652,0.32407407407407407,0.3131990218943456,0.05459057071960298,0.38589743589743586,0.3763137697393949,0.6664047054778541,0.8697443738728142
cluster_1,compact_support,1,8,cluster_1,8,2,0.5298507462686567,0.46900962183110895,0.32696980215203053,0.36342519778762106,0.09128774730996181,0.44369063772048845,0.38839381955369723,1.0,1.0
cluster_1,compact_support,1,8,all_valid,139,2,0.43333333333333335,0.4443831164458483,0.3333333333333333,0.3524437236032341,0.06451612903225806,0.3918918918918919,0.3708174877283216,0.8178403755868545,0.883254814447475
global_core,global_aggregate,,8,cluster_0,57,8,0.8888888888888888,0.8936736138704131,0.9512195121951219,0.9739431182846373,0.21052631578947367,0.717391304347826,0.710991538705292,nan,nan
global_core,global_aggregate,,8,cluster_6,15,8,0.9130434782608695,0.959525250906658,0.8813559322033898,0.8639343377200125,0.2872340425531915,0.6231884057971014,0.6601843214738883,nan,nan
global_core,global_aggregate,,8,cluster_12,12,8,0.9268461374760588,0.9353110288439018,0.9245524296675192,0.9124582254420176,0.27274342572850035,0.6218587008060692,0.6967675815336981,nan,nan
global_core,global_aggregate,,8,cluster_8,11,8,0.94,0.9486258799364365,0.8793103448275862,0.9116677564345642,0.3424657534246575,0.5342465753424657,0.6234468474932805,nan,nan
global_core,global_aggregate,,8,cluster_2,9,8,0.8484848484848485,0.8529095998384508,0.9464285714285714,0.9533221464686503,0.22641509433962265,0.6140350877192982,0.5660455097148246,nan,nan
global_core,global_aggregate,,8,cluster_10,8,8,0.8439189189189189,0.888268789554485,0.8772885789014822,0.9008927290330743,0.23286237571951857,0.6722497932175351,0.6761206989270372,nan,nan
global_core,global_aggregate,,8,cluster_1,8,8,0.9239185110663983,0.9386399418696731,0.9001865671641791,0.9349656936160508,0.26279069767441865,0.6346723044397462,0.6360312461983343,nan,nan
global_core,global_aggregate,,8,all_valid,139,8,0.9107142857142857,0.9217866560681942,0.9322033898305084,0.9375319640979692,0.22641509433962265,0.6779661016949152,0.6808564457181774,nan,nan
