q_index,source,source_build_mode,source_cluster_id,source_cluster_size,target,source_nodes,suff_ratio,nec_ratio,random_suff_mean,delta_vs_random,gap
138,cluster_6,cluster_summary,6,15,all_valid,12,1.0222222222222221,0.7777777777777778,0.06666666666666667,0.9555555555555555,5.625
138,cluster_12,cluster_summary,12,12,cluster_12,14,1.0444444444444445,0.8222222222222222,0.37777777777777777,0.6666666666666667,5.625
138,cluster_12,cluster_summary,12,12,all_valid,14,1.0444444444444445,0.8222222222222222,0.37777777777777777,0.6666666666666667,5.625
138,cluster_8,cluster_summary,8,11,cluster_12,12,1.0444444444444445,0.8666666666666667,0.4666666666666667,0.5777777777777778,5.625
138,cluster_8,cluster_summary,8,11,all_valid,12,1.0444444444444445,0.8666666666666667,0.4666666666666667,0.5777777777777778,5.625
138,cluster_2,cluster_summary,2,9,cluster_12,12,1.1333333333333333,0.8888888888888888,0.3111111111111111,0.8222222222222222,5.625
138,cluster_2,cluster_summary,2,9,all_valid,12,1.1333333333333333,0.8888888888888888,0.3111111111111111,0.8222222222222222,5.625
138,cluster_1,cluster_summary,1,8,cluster_12,13,1.0666666666666667,0.7777777777777778,0.2,0.8666666666666667,5.625
138,cluster_1,cluster_summary,1,8,all_valid,13,1.0666666666666667,0.7777777777777778,0.2,0.8666666666666667,5.625
138,cluster_10,cluster_summary,10,8,cluster_12,14,1.1333333333333333,0.8666666666666667,0.13333333333333333,1.0,5.625
138,cluster_10,cluster_summary,10,8,all_valid,14,1.1333333333333333,0.8666666666666667,0.13333333333333333,1.0,5.625
138,global_core,global_aggregate,,8,cluster_12,8,1.0222222222222221,0.8,0.1111111111111111,0.911111111111111,5.625
138,global_core,global_aggregate,,8,all_valid,8,1.0222222222222221,0.8,0.1111111111111111,0.911111111111111,5.625
139,cluster_0,cluster_summary,0,82,cluster_0,14,1.0975609756097562,1.024390243902439,0.2926829268292683,0.8048780487804879,5.125
139,cluster_0,cluster_summary,0,82,all_valid,14,1.0975609756097562,1.024390243902439,0.2926829268292683,0.8048780487804879,5.125
139,cluster_6,cluster_summary,6,15,cluster_0,12,1.0975609756097562,0.975609756097561,0.6341463414634146,0.46341463414634154,5.125
139,cluster_6,cluster_summary,6,15,all_valid,12,1.0975609756097562,0.975609756097561,0.6341463414634146,0.46341463414634154,5.125
139,cluster_12,cluster_summary,12,12,cluster_0,14,0.975609756097561,0.9024390243902439,0.5609756097560976,0.41463414634146334,5.125
139,cluster_12,cluster_summary,12,12,all_valid,14,0.975609756097561,0.9024390243902439,0.5609756097560976,0.41463414634146334,5.125
139,cluster_8,cluster_summary,8,11,cluster_0,12,1.048780487804878,1.0,-0.1951219512195122,1.2439024390243902,5.125
139,cluster_8,cluster_summary,8,11,all_valid,12,1.048780487804878,1.0,-0.1951219512195122,1.2439024390243902,5.125
139,cluster_2,cluster_summary,2,9,cluster_0,12,1.1219512195121952,1.0975609756097562,0.1951219512195122,0.9268292682926831,5.125
139,cluster_2,cluster_summary,2,9,all_valid,12,1.1219512195121952,1.0975609756097562,0.1951219512195122,0.9268292682926831,5.125
139,cluster_1,cluster_summary,1,8,cluster_0,13,1.048780487804878,1.0,-0.024390243902439025,1.0731707317073171,5.125
139,cluster_1,cluster_summary,1,8,all_valid,13,1.048780487804878,1.0,-0.024390243902439025,1.0731707317073171,5.125
139,cluster_10,cluster_summary,10,8,cluster_0,14,1.024390243902439,1.0,0.3902439024390244,0.6341463414634146,5.125
139,cluster_10,cluster_summary,10,8,all_valid,14,1.024390243902439,1.0,0.3902439024390244,0.6341463414634146,5.125
139,global_core,global_aggregate,,8,cluster_0,8,1.024390243902439,1.024390243902439,-0.04878048780487805,1.0731707317073171,5.125
139,global_core,global_aggregate,,8,all_valid,8,1.024390243902439,1.024390243902439,-0.04878048780487805,1.0731707317073171,5.125
140,cluster_0,cluster_summary,0,82,cluster_0,14,0.9736842105263158,1.0526315789473684,0.6052631578947368,0.368421052631579,4.75
140,cluster_0,cluster_summary,0,82,all_valid,14,0.9736842105263158,1.0526315789473684,0.6052631578947368,0.368421052631579,4.75
140,cluster_6,cluster_summary,6,15,cluster_0,12,0.8157894736842105,0.9736842105263158,-0.05263157894736842,0.868421052631579,4.75
140,cluster_6,cluster_summary,6,15,all_valid,12,0.8157894736842105,0.9736842105263158,-0.05263157894736842,0.868421052631579,4.75
140,cluster_12,cluster_summary,12,12,cluster_0,14,0.8421052631578947,1.0,-0.34210526315789475,1.1842105263157894,4.75
140,cluster_12,cluster_summary,12,12,all_valid,14,0.8421052631578947,1.0,-0.34210526315789475,1.1842105263157894,4.75
140,cluster_8,cluster_summary,8,11,cluster_0,12,0.7894736842105263,1.0,0.13157894736842105,0.6578947368421053,4.75
140,cluster_8,cluster_summary,8,11,all_valid,12,0.7894736842105263,1.0,0.13157894736842105,0.6578947368421053,4.75
