q_index,source,source_build_mode,source_cluster_id,source_cluster_size,target,source_nodes,suff_ratio,nec_ratio,random_suff_mean,delta_vs_random,gap
43,cluster_10,compact_support,10,11,all_valid,4,0.7971014492753623,0.7971014492753623,0.13043478260869565,0.6666666666666666,8.625
43,cluster_0,compact_support,0,10,all_valid,4,0.7971014492753623,0.7971014492753623,0.08695652173913043,0.7101449275362319,8.625
43,cluster_1,compact_support,1,8,all_valid,4,0.7536231884057971,0.5217391304347826,0.17391304347826086,0.5797101449275363,8.625
43,global_core,global_aggregate,,10,all_valid,10,0.8985507246376812,0.9565217391304348,0.36231884057971014,0.536231884057971,8.625
44,cluster_2,compact_support,2,12,cluster_2,4,0.9420289855072463,1.2028985507246377,0.13043478260869565,0.8115942028985507,8.625
44,cluster_2,compact_support,2,12,all_valid,4,0.9420289855072463,1.2028985507246377,0.13043478260869565,0.8115942028985507,8.625
44,cluster_10,compact_support,10,11,cluster_2,4,0.9420289855072463,1.2028985507246377,0.21739130434782608,0.7246376811594203,8.625
44,cluster_10,compact_support,10,11,all_valid,4,0.9420289855072463,1.2028985507246377,0.21739130434782608,0.7246376811594203,8.625
44,cluster_0,compact_support,0,10,cluster_2,4,0.9420289855072463,1.2028985507246377,0.18840579710144928,0.7536231884057971,8.625
44,cluster_0,compact_support,0,10,all_valid,4,0.9420289855072463,1.2028985507246377,0.18840579710144928,0.7536231884057971,8.625
44,cluster_1,compact_support,1,8,cluster_2,4,0.6231884057971014,0.5652173913043478,0.08695652173913043,0.536231884057971,8.625
44,cluster_1,compact_support,1,8,all_valid,4,0.6231884057971014,0.5652173913043478,0.08695652173913043,0.536231884057971,8.625
44,global_core,global_aggregate,,10,cluster_2,10,0.8695652173913043,1.0289855072463767,0.463768115942029,0.40579710144927533,8.625
44,global_core,global_aggregate,,10,all_valid,10,0.8695652173913043,1.0289855072463767,0.463768115942029,0.40579710144927533,8.625
46,cluster_2,compact_support,2,12,cluster_2,4,0.7741935483870968,0.8870967741935484,0.3709677419354839,0.4032258064516129,7.75
46,cluster_2,compact_support,2,12,all_valid,4,0.7741935483870968,0.8870967741935484,0.3709677419354839,0.4032258064516129,7.75
