mode,q_index,group,n_nodes,gap_aug,full_suff_ratio,full_nec_ratio,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,drop_full_suff,drop_full_nec
orig,15,stable_but_weak_or_redundant,4,6.375,0.8823529411764706,0.9019607843137255,0.5490196078431373,0.5098039215686274,0.7843137254901961,0.8235294117647058,0.0980392156862745,0.07843137254901966
orig,15,all_heads,6,6.375,0.8823529411764706,0.9019607843137255,0.9215686274509803,1.0,0.49019607843137253,0.47058823529411764,0.39215686274509803,0.43137254901960786
orig,15,all_mlps,4,6.375,0.8823529411764706,0.9019607843137255,0.49019607843137253,0.47058823529411764,0.9215686274509803,1.0,-0.039215686274509776,-0.0980392156862745
orig,16,full_core,10,5.125,0.926829268292683,0.8780487804878049,0.926829268292683,0.8780487804878049,nan,nan,nan,nan
orig,16,stable_necessary_backbone,4,5.125,0.926829268292683,0.8780487804878049,1.024390243902439,1.048780487804878,0.6585365853658537,0.5609756097560976,0.2682926829268293,0.31707317073170727
orig,16,stable_but_weak_or_redundant,4,5.125,0.926829268292683,0.8780487804878049,0.6341463414634146,0.5609756097560976,1.0,0.9512195121951219,-0.07317073170731703,-0.07317073170731703
orig,16,all_heads,6,5.125,0.926829268292683,0.8780487804878049,1.1219512195121952,1.1951219512195121,0.4878048780487805,0.34146341463414637,0.4390243902439025,0.5365853658536586
orig,16,all_mlps,4,5.125,0.926829268292683,0.8780487804878049,0.4878048780487805,0.34146341463414637,1.1219512195121952,1.1951219512195121,-0.19512195121951226,-0.31707317073170727
orig,17,full_core,10,7.125,0.8771929824561403,0.9298245614035088,0.8771929824561403,0.9298245614035088,nan,nan,nan,nan
orig,17,stable_necessary_backbone,4,7.125,0.8771929824561403,0.9298245614035088,0.8596491228070176,0.9649122807017544,0.631578947368421,0.6140350877192983,0.24561403508771928,0.3157894736842105
orig,17,stable_but_weak_or_redundant,4,7.125,0.8771929824561403,0.9298245614035088,0.631578947368421,0.5614035087719298,0.8421052631578947,0.8245614035087719,0.03508771929824561,0.10526315789473684
orig,17,all_heads,6,7.125,0.8771929824561403,0.9298245614035088,0.9298245614035088,1.0701754385964912,0.5614035087719298,0.45614035087719296,0.3157894736842105,0.4736842105263158
orig,17,all_mlps,4,7.125,0.8771929824561403,0.9298245614035088,0.5614035087719298,0.45614035087719296,0.9298245614035088,1.0701754385964912,-0.052631578947368474,-0.14035087719298245
orig,18,full_core,10,5.625,0.9111111111111111,0.9555555555555556,0.9111111111111111,0.9555555555555556,nan,nan,nan,nan
orig,18,stable_necessary_backbone,4,5.625,0.9111111111111111,0.9555555555555556,0.8888888888888888,0.9555555555555556,0.6666666666666666,0.6888888888888889,0.24444444444444446,0.2666666666666667
orig,18,stable_but_weak_or_redundant,4,5.625,0.9111111111111111,0.9555555555555556,0.6444444444444445,0.6,0.8222222222222222,0.9111111111111111,0.0888888888888889,0.04444444444444451
orig,18,all_heads,6,5.625,0.9111111111111111,0.9555555555555556,1.0222222222222221,1.1777777777777778,0.5111111111111111,0.5111111111111111,0.4,0.44444444444444453
orig,18,all_mlps,4,5.625,0.9111111111111111,0.9555555555555556,0.5111111111111111,0.5111111111111111,1.0222222222222221,1.1777777777777778,-0.11111111111111105,-0.2222222222222222
orig,19,full_core,10,9.25,0.918918918918919,0.8918918918918919,0.918918918918919,0.8918918918918919,nan,nan,nan,nan
orig,19,stable_necessary_backbone,4,9.25,0.918918918918919,0.8918918918918919,0.918918918918919,0.9594594594594594,0.7702702702702703,0.6891891891891891,0.14864864864864868,0.20270270270270274
orig,19,stable_but_weak_or_redundant,4,9.25,0.918918918918919,0.8918918918918919,0.7027027027027027,0.6486486486486487,0.9594594594594594,0.9594594594594594,-0.04054054054054046,-0.06756756756756754
orig,19,all_heads,6,9.25,0.918918918918919,0.8918918918918919,1.0,1.027027027027027,0.6621621621621622,0.4864864864864865,0.2567567567567568,0.4054054054054054
orig,19,all_mlps,4,9.25,0.918918918918919,0.8918918918918919,0.6621621621621622,0.4864864864864865,1.0,1.027027027027027,-0.08108108108108103,-0.1351351351351351
orig,20,full_core,10,5.625,0.9333333333333333,0.8888888888888888,0.9333333333333333,0.8888888888888888,nan,nan,nan,nan
orig,20,stable_necessary_backbone,4,5.625,0.9333333333333333,0.8888888888888888,0.8888888888888888,0.8666666666666667,0.6222222222222222,0.5555555555555556,0.3111111111111111,0.33333333333333326
orig,20,stable_but_weak_or_redundant,4,5.625,0.9333333333333333,0.8888888888888888,0.6,0.4888888888888889,0.8888888888888888,0.8222222222222222,0.04444444444444451,0.06666666666666665
orig,20,all_heads,6,5.625,0.9333333333333333,0.8888888888888888,0.9777777777777777,1.0222222222222221,0.5111111111111111,0.4222222222222222,0.4222222222222223,0.4666666666666666
orig,20,all_mlps,4,5.625,0.9333333333333333,0.8888888888888888,0.5111111111111111,0.4222222222222222,0.9777777777777777,1.0222222222222221,-0.0444444444444444,-0.1333333333333333
orig,21,full_core,10,9.625,0.8701298701298701,0.9090909090909091,0.8701298701298701,0.9090909090909091,nan,nan,nan,nan
orig,21,stable_necessary_backbone,4,9.625,0.8701298701298701,0.9090909090909091,0.7662337662337663,0.6883116883116883,0.7142857142857143,0.6493506493506493,0.15584415584415579,0.2597402597402597
orig,21,stable_but_weak_or_redundant,4,9.625,0.8701298701298701,0.9090909090909091,0.6233766233766234,0.5194805194805194,0.8051948051948052,0.7662337662337663,0.06493506493506485,0.1428571428571428
orig,21,all_heads,6,9.625,0.8701298701298701,0.9090909090909091,0.8571428571428571,0.8831168831168831,0.6233766233766234,0.5324675324675324,0.24675324675324672,0.37662337662337664
