split_id,seed,n_train,n_test,core_size,jaccard_vs_full_core,test_suff_median,test_nec_median,test_min_median,test_harmonic_median,test_rand_suff_mean_median,test_global_minus_random_median
0,901,96,43,8,0.8,0.8987341772151899,0.9166666666666666,0.8983050847457628,0.9125506072874493,0.10869565217391304,0.7900385250412768
1,1901,96,43,8,0.8,0.9042553191489362,0.9420289855072463,0.9036144578313253,0.920314253647587,0.08,0.8242553191489362
2,2901,96,43,9,0.9,0.9411764705882353,0.9574468085106383,0.9310344827586207,0.9443137254901961,0.09473684210526315,0.8464396284829722
3,3901,96,43,8,0.8,0.9090909090909091,0.9285714285714286,0.9074074074074074,0.9218950064020487,0.12142857142857141,0.7876623376623376
4,4901,96,43,9,0.9,0.9393939393939394,0.9772727272727273,0.9333333333333333,0.9493670886075949,0.0819672131147541,0.8574267262791854
5,5901,96,43,8,0.8,0.9076923076923077,0.926829268292683,0.9047619047619048,0.9165532879818595,0.09268292682926829,0.8150093808630394
6,6901,96,43,8,0.8,0.9090909090909091,0.9285714285714286,0.9090909090909091,0.9218950064020487,0.1168831168831169,0.7922077922077921
7,7901,96,43,8,0.8,0.8974358974358975,0.9230769230769231,0.8936170212765957,0.9100758396533045,0.09787234042553192,0.7995635570103655
