group,n_samples,n_nodes,suff_median,suff_ci_lo,suff_ci_hi,nec_median,nec_ci_lo,nec_ci_hi,drop_full_suff_median,drop_full_suff_ci_lo,drop_full_suff_ci_hi,drop_full_nec_median,drop_full_nec_ci_lo,drop_full_nec_ci_hi
full_core,139,10,0.9069767441860465,0.8955223880597015,0.9178082191780822,0.9243697478991597,0.9117647058823529,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
tool_tag_reader,139,1,0.36619718309859156,0.32894736842105265,0.39344262295081966,0.25,0.22950819672131148,0.2711864406779661,0.0,0.0,0.0,0.0,0.0,0.014705882352941235
query_reader,139,1,0.2878787878787879,0.28,0.30357142857142855,0.19402985074626866,0.18518518518518517,0.203125,0.01754385964912275,0.014705882352941124,0.019607843137254832,0.018181818181818188,0.014925373134328401,0.020000000000000018
format_router,139,4,0.8902439024390244,0.8679245283018868,0.9041095890410958,0.9620253164556962,0.9215686274509803,1.0144927536231885,0.20967741935483863,0.19999999999999996,0.21999999999999997,0.2676056338028169,0.26086956521739135,0.27659574468085113
primary_writer_mlp,139,1,0.3793103448275862,0.36065573770491804,0.3939393939393939,0.30357142857142855,0.2962962962962963,0.3111111111111111,0.0,-0.012658227848101333,0.01449275362318836,-0.022727272727272707,-0.032786885245901565,-0.008264462809917328
support_mlp,139,1,0.21818181818181817,0.2,0.23376623376623376,0.0821917808219178,0.07407407407407407,0.09836065573770492,0.0,-0.014705882352941124,0.0,-0.020408163265306034,-0.02898550724637683,-0.014705882352941124
aux_mlp,139,2,0.1487603305785124,0.13043478260869565,0.17543859649122806,0.1276595744680851,0.11363636363636363,0.14814814814814814,0.0,0.0,0.015625,0.0,-0.013513513513513487,0.0
all_heads,139,6,0.9777777777777777,0.9473684210526315,0.9878048780487805,1.0505050505050506,1.0178571428571428,1.069767441860465,0.339622641509434,0.3278688524590163,0.3513513513513514,0.43999999999999995,0.4285714285714286,0.44680851063829785
all_mlps,139,4,0.5652173913043478,0.5471698113207547,0.578125,0.4807692307692308,0.4727272727272727,0.49056603773584906,-0.060975609756097504,-0.07407407407407407,-0.05084745762711862,-0.1272727272727272,-0.13559322033898302,-0.10126582278481022
