split_id,seed,n_train,n_test,core_size,jaccard_vs_full_core,test_suff_median,test_nec_median,test_min_median,test_harmonic_median,test_rand_suff_mean_median,test_global_minus_random_median
0,2901,96,43,11,0.9090909090909091,0.9291338582677166,0.9516129032258065,0.9285714285714286,0.9426795580110497,0.14509803921568626,0.7840358190520302
1,3901,96,43,11,0.9090909090909091,0.9178082191780822,0.9433962264150944,0.9154929577464789,0.9246067985794014,0.14339622641509436,0.7744119927629878
2,4901,96,43,11,0.9090909090909091,0.9230769230769231,0.9659090909090909,0.9230769230769231,0.9428571428571428,0.08,0.8430769230769232
3,5901,96,43,9,0.9,0.9491525423728814,0.9574468085106383,0.9402985074626866,0.9493670886075949,0.10491803278688525,0.8442345095859961
4,6901,96,43,9,0.9,0.9590163934426229,0.9761904761904762,0.9508196721311475,0.9649122807017544,0.1180327868852459,0.840983606557377
5,7901,96,43,10,0.8181818181818182,0.9090909090909091,0.9436619718309859,0.9090909090909091,0.925132402503611,0.1211267605633803,0.7879641485275287
6,8901,96,43,11,0.9090909090909091,0.9310344827586207,0.9545454545454546,0.9230769230769231,0.9410029498525073,0.1255813953488372,0.8054530874097835
7,9901,96,43,10,1.0,0.8955223880597015,0.9098360655737705,0.8955223880597015,0.908256880733945,0.13157894736842107,0.7639434406912804
